index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,57.3205451179316,0,Hopper-v3,SYS_QRDW,0,0
1,57.3205451179316,10000,Hopper-v3,SYS_QRDW,5000,5000
2,168.03049756736053,20000,Hopper-v3,SYS_QRDW,10000,10000
3,205.35705486041448,30000,Hopper-v3,SYS_QRDW,15000,15000
4,206.02201446692885,40000,Hopper-v3,SYS_QRDW,20000,20000
5,207.05931840521217,50000,Hopper-v3,SYS_QRDW,25000,25000
6,493.9002314212147,60000,Hopper-v3,SYS_QRDW,30000,30000
7,487.4194602499527,70000,Hopper-v3,SYS_QRDW,35000,35000
8,318.5001185641704,80000,Hopper-v3,SYS_QRDW,40000,40000
9,442.1567126006997,90000,Hopper-v3,SYS_QRDW,45000,45000
10,1055.4559397884473,100000,Hopper-v3,SYS_QRDW,50000,50000
11,321.9898251303163,110000,Hopper-v3,SYS_QRDW,55000,55000
12,317.42984095339716,120000,Hopper-v3,SYS_QRDW,60000,60000
13,322.11507054242884,130000,Hopper-v3,SYS_QRDW,65000,65000
14,365.022143949395,140000,Hopper-v3,SYS_QRDW,70000,70000
15,331.87978314432166,150000,Hopper-v3,SYS_QRDW,75000,75000
16,329.3227515602622,160000,Hopper-v3,SYS_QRDW,80000,80000
17,329.0735872402865,170000,Hopper-v3,SYS_QRDW,85000,85000
18,420.7201176082205,180000,Hopper-v3,SYS_QRDW,90000,90000
19,337.48252374763285,190000,Hopper-v3,SYS_QRDW,95000,95000
20,400.4274078622665,200000,Hopper-v3,SYS_QRDW,100000,100000
21,418.9682234540693,210000,Hopper-v3,SYS_QRDW,105000,105000
22,341.7449968118837,220000,Hopper-v3,SYS_QRDW,110000,110000
23,419.7085931534083,230000,Hopper-v3,SYS_QRDW,115000,115000
24,379.34353027728827,240000,Hopper-v3,SYS_QRDW,120000,120000
25,394.74300349623434,250000,Hopper-v3,SYS_QRDW,125000,125000
26,388.93747505277406,260000,Hopper-v3,SYS_QRDW,130000,130000
27,547.2373614307351,270000,Hopper-v3,SYS_QRDW,135000,135000
28,903.3573379208976,280000,Hopper-v3,SYS_QRDW,140000,140000
29,2435.536088558889,290000,Hopper-v3,SYS_QRDW,145000,145000
30,2258.8074204956797,300000,Hopper-v3,SYS_QRDW,150000,150000
31,2903.2907780827404,310000,Hopper-v3,SYS_QRDW,155000,155000
32,1102.1056152740384,320000,Hopper-v3,SYS_QRDW,160000,160000
33,1292.1906573370973,330000,Hopper-v3,SYS_QRDW,165000,165000
34,1290.5289467400526,340000,Hopper-v3,SYS_QRDW,170000,170000
35,1732.831672305582,350000,Hopper-v3,SYS_QRDW,175000,175000
36,2280.0783440683513,360000,Hopper-v3,SYS_QRDW,180000,180000
37,765.0940156907103,370000,Hopper-v3,SYS_QRDW,185000,185000
38,1226.0971501853405,380000,Hopper-v3,SYS_QRDW,190000,190000
39,2695.7995693020475,390000,Hopper-v3,SYS_QRDW,195000,195000
40,3033.994390226594,400000,Hopper-v3,SYS_QRDW,200000,200000
41,2950.5786329897915,410000,Hopper-v3,SYS_QRDW,205000,205000
42,2986.528126429928,420000,Hopper-v3,SYS_QRDW,210000,210000
43,3212.2753057972027,430000,Hopper-v3,SYS_QRDW,215000,215000
44,3083.152148348743,440000,Hopper-v3,SYS_QRDW,220000,220000
45,3205.761837407597,450000,Hopper-v3,SYS_QRDW,225000,225000
46,3244.069541946474,460000,Hopper-v3,SYS_QRDW,230000,230000
47,3146.684811150329,470000,Hopper-v3,SYS_QRDW,235000,235000
48,3186.3018201218156,480000,Hopper-v3,SYS_QRDW,240000,240000
49,3206.7212516516747,490000,Hopper-v3,SYS_QRDW,245000,245000
50,3224.4007653539525,500000,Hopper-v3,SYS_QRDW,250000,250000
51,2207.220609020292,510000,Hopper-v3,SYS_QRDW,255000,255000
52,3264.1414957590614,520000,Hopper-v3,SYS_QRDW,260000,260000
53,3349.9233600070656,530000,Hopper-v3,SYS_QRDW,265000,265000
54,2893.701783531228,540000,Hopper-v3,SYS_QRDW,270000,270000
55,1272.7032650165804,550000,Hopper-v3,SYS_QRDW,275000,275000
56,3262.170876337307,560000,Hopper-v3,SYS_QRDW,280000,280000
57,2855.133538315042,570000,Hopper-v3,SYS_QRDW,285000,285000
58,2983.704909942756,580000,Hopper-v3,SYS_QRDW,290000,290000
59,1842.8402373213125,590000,Hopper-v3,SYS_QRDW,295000,295000
60,2575.692381233738,600000,Hopper-v3,SYS_QRDW,300000,300000
61,3000.313600441732,610000,Hopper-v3,SYS_QRDW,305000,305000
62,3435.697533464813,620000,Hopper-v3,SYS_QRDW,310000,310000
63,2227.9185765374446,630000,Hopper-v3,SYS_QRDW,315000,315000
64,2680.2994266413834,640000,Hopper-v3,SYS_QRDW,320000,320000
65,2718.498085481637,650000,Hopper-v3,SYS_QRDW,325000,325000
66,3513.791321637532,660000,Hopper-v3,SYS_QRDW,330000,330000
67,3373.081142627725,670000,Hopper-v3,SYS_QRDW,335000,335000
68,2392.558649857662,680000,Hopper-v3,SYS_QRDW,340000,340000
69,1988.9397112014278,690000,Hopper-v3,SYS_QRDW,345000,345000
70,2455.283008974873,700000,Hopper-v3,SYS_QRDW,350000,350000
71,3144.3824268837907,710000,Hopper-v3,SYS_QRDW,355000,355000
72,3406.537682000403,720000,Hopper-v3,SYS_QRDW,360000,360000
73,2621.6601428907597,730000,Hopper-v3,SYS_QRDW,365000,365000
74,3502.6789886573356,740000,Hopper-v3,SYS_QRDW,370000,370000
75,1445.933092569672,750000,Hopper-v3,SYS_QRDW,375000,375000
76,3501.2002587202383,760000,Hopper-v3,SYS_QRDW,380000,380000
77,1994.9478286457447,770000,Hopper-v3,SYS_QRDW,385000,385000
78,2287.711134656409,780000,Hopper-v3,SYS_QRDW,390000,390000
79,3041.652703489221,790000,Hopper-v3,SYS_QRDW,395000,395000
80,3298.030714337501,800000,Hopper-v3,SYS_QRDW,400000,400000
81,3490.0745307839347,810000,Hopper-v3,SYS_QRDW,405000,405000
82,3089.4046272727887,820000,Hopper-v3,SYS_QRDW,410000,410000
83,3471.428927314149,830000,Hopper-v3,SYS_QRDW,415000,415000
84,3477.1407942757164,840000,Hopper-v3,SYS_QRDW,420000,420000
85,3553.6375883670107,850000,Hopper-v3,SYS_QRDW,425000,425000
86,3554.7988888528607,860000,Hopper-v3,SYS_QRDW,430000,430000
87,3520.651010098639,870000,Hopper-v3,SYS_QRDW,435000,435000
88,2848.908443728596,880000,Hopper-v3,SYS_QRDW,440000,440000
89,3502.102748366805,890000,Hopper-v3,SYS_QRDW,445000,445000
90,3524.5193002093665,900000,Hopper-v3,SYS_QRDW,450000,450000
91,3591.3556596650483,910000,Hopper-v3,SYS_QRDW,455000,455000
92,3517.619135225172,920000,Hopper-v3,SYS_QRDW,460000,460000
93,3549.9905690913533,930000,Hopper-v3,SYS_QRDW,465000,465000
94,3608.060233951276,940000,Hopper-v3,SYS_QRDW,470000,470000
95,3646.3361769685107,950000,Hopper-v3,SYS_QRDW,475000,475000
96,3622.747337790453,960000,Hopper-v3,SYS_QRDW,480000,480000
97,3547.053410097279,970000,Hopper-v3,SYS_QRDW,485000,485000
98,3131.11325480512,980000,Hopper-v3,SYS_QRDW,490000,490000
99,3590.120404998905,990000,Hopper-v3,SYS_QRDW,495000,495000
100,3385.8471625025372,1000000,Hopper-v3,SYS_QRDW,500000,500000
