index,Average Return,Timesteps,env,algorithm_name
0,-95.9541355705901,0,BipedalWalker-v3,DDPG
1,-95.9541355705901,5000,BipedalWalker-v3,DDPG
2,-95.9541355705901,10000,BipedalWalker-v3,DDPG
3,-103.66849639020802,15000,BipedalWalker-v3,DDPG
4,-181.5916560329159,20000,BipedalWalker-v3,DDPG
5,-112.28802088459152,25000,BipedalWalker-v3,DDPG
6,-161.1993901238168,30000,BipedalWalker-v3,DDPG
7,-116.59918057137568,35000,BipedalWalker-v3,DDPG
8,-179.65446396161684,40000,BipedalWalker-v3,DDPG
9,-168.04474970904462,45000,BipedalWalker-v3,DDPG
10,-141.42391519951354,50000,BipedalWalker-v3,DDPG
11,-90.50308609387142,55000,BipedalWalker-v3,DDPG
12,-109.75421008382229,60000,BipedalWalker-v3,DDPG
13,-173.10732560145675,65000,BipedalWalker-v3,DDPG
14,-128.79222620887026,70000,BipedalWalker-v3,DDPG
15,-96.18872968652089,75000,BipedalWalker-v3,DDPG
16,-86.1186651853669,80000,BipedalWalker-v3,DDPG
17,-142.87354709714552,85000,BipedalWalker-v3,DDPG
18,-86.98810091522003,90000,BipedalWalker-v3,DDPG
19,-103.64457227196522,95000,BipedalWalker-v3,DDPG
20,-131.08667187614415,100000,BipedalWalker-v3,DDPG
21,-113.14439421593838,105000,BipedalWalker-v3,DDPG
22,-109.81675017422116,110000,BipedalWalker-v3,DDPG
23,-118.57928721243388,115000,BipedalWalker-v3,DDPG
24,-153.7569923031264,120000,BipedalWalker-v3,DDPG
25,-143.52740285266037,125000,BipedalWalker-v3,DDPG
26,-118.01930388015008,130000,BipedalWalker-v3,DDPG
27,-118.94239511267855,135000,BipedalWalker-v3,DDPG
28,-124.20678108544068,140000,BipedalWalker-v3,DDPG
29,-132.9732004633666,145000,BipedalWalker-v3,DDPG
30,-127.75163322230236,150000,BipedalWalker-v3,DDPG
31,-128.1186537869082,155000,BipedalWalker-v3,DDPG
32,-159.01185418125485,160000,BipedalWalker-v3,DDPG
33,-114.78139084949872,165000,BipedalWalker-v3,DDPG
34,-115.82370714711745,170000,BipedalWalker-v3,DDPG
35,-129.07717557629965,175000,BipedalWalker-v3,DDPG
36,-121.33495127578502,180000,BipedalWalker-v3,DDPG
37,-137.7550424820816,185000,BipedalWalker-v3,DDPG
38,-118.54076589526376,190000,BipedalWalker-v3,DDPG
39,-122.00295863621332,195000,BipedalWalker-v3,DDPG
40,-122.64427033977952,200000,BipedalWalker-v3,DDPG
41,-110.9923005010741,205000,BipedalWalker-v3,DDPG
42,-114.68785019426224,210000,BipedalWalker-v3,DDPG
43,-125.37264548824814,215000,BipedalWalker-v3,DDPG
44,-173.92469873555018,220000,BipedalWalker-v3,DDPG
45,-159.90371645915042,225000,BipedalWalker-v3,DDPG
46,-149.85286533099563,230000,BipedalWalker-v3,DDPG
47,-151.8696589608729,235000,BipedalWalker-v3,DDPG
48,-177.31829286888927,240000,BipedalWalker-v3,DDPG
49,-177.3512234720128,245000,BipedalWalker-v3,DDPG
50,-177.82839490877933,250000,BipedalWalker-v3,DDPG
51,-156.9056967053404,255000,BipedalWalker-v3,DDPG
52,-166.18847946150385,260000,BipedalWalker-v3,DDPG
53,-137.08339883302034,265000,BipedalWalker-v3,DDPG
54,-141.96597313082543,270000,BipedalWalker-v3,DDPG
55,-112.4935467426824,275000,BipedalWalker-v3,DDPG
56,-105.1865423645676,280000,BipedalWalker-v3,DDPG
57,-88.18034279440539,285000,BipedalWalker-v3,DDPG
58,-93.7107157236772,290000,BipedalWalker-v3,DDPG
59,-96.92256764657525,295000,BipedalWalker-v3,DDPG
60,-133.41263033245255,300000,BipedalWalker-v3,DDPG
61,-128.22923479389334,305000,BipedalWalker-v3,DDPG
62,-113.63402862812625,310000,BipedalWalker-v3,DDPG
63,-101.40533040928923,315000,BipedalWalker-v3,DDPG
64,-132.13265083486567,320000,BipedalWalker-v3,DDPG
65,-104.2220755700514,325000,BipedalWalker-v3,DDPG
66,-124.0067624990021,330000,BipedalWalker-v3,DDPG
67,-118.02727127803232,335000,BipedalWalker-v3,DDPG
68,-104.24919182270853,340000,BipedalWalker-v3,DDPG
69,-177.43154575213404,345000,BipedalWalker-v3,DDPG
70,-145.2703016996606,350000,BipedalWalker-v3,DDPG
71,-148.8813982441539,355000,BipedalWalker-v3,DDPG
72,-133.7190782748433,360000,BipedalWalker-v3,DDPG
73,-178.57059647363047,365000,BipedalWalker-v3,DDPG
74,-176.1588939621802,370000,BipedalWalker-v3,DDPG
75,-91.79520607478548,375000,BipedalWalker-v3,DDPG
76,-114.25265029729532,380000,BipedalWalker-v3,DDPG
77,-138.62784529807496,385000,BipedalWalker-v3,DDPG
78,-113.66094538265833,390000,BipedalWalker-v3,DDPG
79,-101.98189088027706,395000,BipedalWalker-v3,DDPG
80,-96.9817246172748,400000,BipedalWalker-v3,DDPG
81,-105.34055073289476,405000,BipedalWalker-v3,DDPG
82,-96.43490136907243,410000,BipedalWalker-v3,DDPG
83,-104.4404970196501,415000,BipedalWalker-v3,DDPG
84,-120.27438879358348,420000,BipedalWalker-v3,DDPG
85,-88.38026268297058,425000,BipedalWalker-v3,DDPG
86,-74.73880833297333,430000,BipedalWalker-v3,DDPG
87,-70.38788731597602,435000,BipedalWalker-v3,DDPG
88,-105.58871256792972,440000,BipedalWalker-v3,DDPG
89,-85.67527458147902,445000,BipedalWalker-v3,DDPG
90,87.55667131684667,450000,BipedalWalker-v3,DDPG
91,-63.26576147397026,455000,BipedalWalker-v3,DDPG
92,168.20583455234924,460000,BipedalWalker-v3,DDPG
93,-78.95848226903269,465000,BipedalWalker-v3,DDPG
94,-118.26582197656884,470000,BipedalWalker-v3,DDPG
95,128.2819964271637,475000,BipedalWalker-v3,DDPG
96,-116.71166182725568,480000,BipedalWalker-v3,DDPG
97,-143.42256205828693,485000,BipedalWalker-v3,DDPG
98,-186.9927475769105,490000,BipedalWalker-v3,DDPG
99,-223.5910996188464,495000,BipedalWalker-v3,DDPG
100,-175.98772099208324,500000,BipedalWalker-v3,DDPG
101,-165.31857087818602,505000,BipedalWalker-v3,DDPG
102,-117.79814929468984,510000,BipedalWalker-v3,DDPG
103,-105.2925212262995,515000,BipedalWalker-v3,DDPG
104,-94.51409171786452,520000,BipedalWalker-v3,DDPG
105,-78.2651298958526,525000,BipedalWalker-v3,DDPG
106,-101.02070506599378,530000,BipedalWalker-v3,DDPG
107,-25.392205281602337,535000,BipedalWalker-v3,DDPG
108,78.18560328489275,540000,BipedalWalker-v3,DDPG
109,-70.32825426934627,545000,BipedalWalker-v3,DDPG
110,-83.26121713529861,550000,BipedalWalker-v3,DDPG
111,-80.99707090921858,555000,BipedalWalker-v3,DDPG
112,-36.50125456777008,560000,BipedalWalker-v3,DDPG
113,-72.07660141368804,565000,BipedalWalker-v3,DDPG
114,26.33318629463998,570000,BipedalWalker-v3,DDPG
115,109.65226260198278,575000,BipedalWalker-v3,DDPG
116,134.9814530945255,580000,BipedalWalker-v3,DDPG
117,-60.86421816914524,585000,BipedalWalker-v3,DDPG
118,-57.31166619232331,590000,BipedalWalker-v3,DDPG
119,123.37331097539884,595000,BipedalWalker-v3,DDPG
120,-131.60792820624823,600000,BipedalWalker-v3,DDPG
121,44.40349640971054,605000,BipedalWalker-v3,DDPG
122,-78.94147595741978,610000,BipedalWalker-v3,DDPG
123,-19.10342625032766,615000,BipedalWalker-v3,DDPG
124,35.45832907733404,620000,BipedalWalker-v3,DDPG
125,-61.93027197359847,625000,BipedalWalker-v3,DDPG
126,-95.9602823279612,630000,BipedalWalker-v3,DDPG
127,-82.33918315090546,635000,BipedalWalker-v3,DDPG
128,136.6565043770965,640000,BipedalWalker-v3,DDPG
129,-31.398313405507587,645000,BipedalWalker-v3,DDPG
130,22.51649739341161,650000,BipedalWalker-v3,DDPG
131,17.640881152284667,655000,BipedalWalker-v3,DDPG
132,-106.49367215490052,660000,BipedalWalker-v3,DDPG
133,-127.03958652927696,665000,BipedalWalker-v3,DDPG
134,178.64994517924234,670000,BipedalWalker-v3,DDPG
135,-76.3345131781899,675000,BipedalWalker-v3,DDPG
136,96.56038985470806,680000,BipedalWalker-v3,DDPG
137,91.79710447384032,685000,BipedalWalker-v3,DDPG
138,-56.08252441341631,690000,BipedalWalker-v3,DDPG
139,128.63227215114838,695000,BipedalWalker-v3,DDPG
140,235.37017848774468,700000,BipedalWalker-v3,DDPG
141,-89.0006133377884,705000,BipedalWalker-v3,DDPG
142,124.9725005043764,710000,BipedalWalker-v3,DDPG
143,101.59870536504742,715000,BipedalWalker-v3,DDPG
144,1.489879242857909,720000,BipedalWalker-v3,DDPG
145,-43.50602581167659,725000,BipedalWalker-v3,DDPG
146,-174.6152795491152,730000,BipedalWalker-v3,DDPG
147,-166.55324301430738,735000,BipedalWalker-v3,DDPG
148,-63.75888422975381,740000,BipedalWalker-v3,DDPG
149,-5.740286145041277,745000,BipedalWalker-v3,DDPG
150,-7.335464477589272,750000,BipedalWalker-v3,DDPG
151,60.74372517658433,755000,BipedalWalker-v3,DDPG
152,230.9116591430461,760000,BipedalWalker-v3,DDPG
153,157.8001689330087,765000,BipedalWalker-v3,DDPG
154,79.93920676732735,770000,BipedalWalker-v3,DDPG
155,158.3874684493059,775000,BipedalWalker-v3,DDPG
156,145.98977256953856,780000,BipedalWalker-v3,DDPG
157,-26.812493181362687,785000,BipedalWalker-v3,DDPG
158,-79.65855861035345,790000,BipedalWalker-v3,DDPG
159,-31.98279769247072,795000,BipedalWalker-v3,DDPG
160,135.35112901513963,800000,BipedalWalker-v3,DDPG
161,128.75169653309447,805000,BipedalWalker-v3,DDPG
162,245.239060877172,810000,BipedalWalker-v3,DDPG
163,124.44634101674184,815000,BipedalWalker-v3,DDPG
164,45.479879469898194,820000,BipedalWalker-v3,DDPG
165,23.2675889035901,825000,BipedalWalker-v3,DDPG
166,220.61160790168083,830000,BipedalWalker-v3,DDPG
167,-92.17348393832518,835000,BipedalWalker-v3,DDPG
168,152.3583830217274,840000,BipedalWalker-v3,DDPG
169,158.00856716176122,845000,BipedalWalker-v3,DDPG
170,17.185096994066107,850000,BipedalWalker-v3,DDPG
171,-92.10221546979112,855000,BipedalWalker-v3,DDPG
172,238.0715599838241,860000,BipedalWalker-v3,DDPG
173,260.5066605979754,865000,BipedalWalker-v3,DDPG
174,107.80744720645843,870000,BipedalWalker-v3,DDPG
175,-105.61649303808534,875000,BipedalWalker-v3,DDPG
176,-106.0340424619322,880000,BipedalWalker-v3,DDPG
177,18.23597261090285,885000,BipedalWalker-v3,DDPG
178,51.601271164531205,890000,BipedalWalker-v3,DDPG
179,94.1325961632202,895000,BipedalWalker-v3,DDPG
180,222.4199668171022,900000,BipedalWalker-v3,DDPG
181,256.8867306117844,905000,BipedalWalker-v3,DDPG
182,-85.7237638109473,910000,BipedalWalker-v3,DDPG
183,-51.938801879703895,915000,BipedalWalker-v3,DDPG
184,152.87746765312858,920000,BipedalWalker-v3,DDPG
185,-35.549534386604634,925000,BipedalWalker-v3,DDPG
186,-173.56741670640773,930000,BipedalWalker-v3,DDPG
187,-110.58802015909151,935000,BipedalWalker-v3,DDPG
188,13.624530328615768,940000,BipedalWalker-v3,DDPG
189,-35.177602557487646,945000,BipedalWalker-v3,DDPG
190,-52.261723230864185,950000,BipedalWalker-v3,DDPG
191,16.85100978723912,955000,BipedalWalker-v3,DDPG
192,-57.41279565072231,960000,BipedalWalker-v3,DDPG
193,-87.20742493254019,965000,BipedalWalker-v3,DDPG
194,-182.62647603506116,970000,BipedalWalker-v3,DDPG
195,-145.59527492818714,975000,BipedalWalker-v3,DDPG
196,-181.07010639482493,980000,BipedalWalker-v3,DDPG
197,-24.42100875968108,985000,BipedalWalker-v3,DDPG
198,-125.69531987061664,990000,BipedalWalker-v3,DDPG
199,-102.08710642661732,995000,BipedalWalker-v3,DDPG
200,-105.9185232791236,1000000,BipedalWalker-v3,DDPG
