index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,149.12371329623252,0,Humanoid-v3,SAC_FORK,0
1,125.60028123795855,5000,Humanoid-v3,SAC_FORK,65
2,235.61960060570306,10000,Humanoid-v3,SAC_FORK,133
3,423.01905679354087,15000,Humanoid-v3,SAC_FORK,221
4,415.18706436806104,20000,Humanoid-v3,SAC_FORK,323
5,300.43487610666773,25000,Humanoid-v3,SAC_FORK,428
6,426.54152596542724,30000,Humanoid-v3,SAC_FORK,534
7,473.1605026840642,35000,Humanoid-v3,SAC_FORK,640
8,411.7551353576993,40000,Humanoid-v3,SAC_FORK,745
9,412.1114004005558,45000,Humanoid-v3,SAC_FORK,851
10,574.8876305534538,50000,Humanoid-v3,SAC_FORK,958
11,485.3038798046815,55000,Humanoid-v3,SAC_FORK,1064
12,690.2814307546375,60000,Humanoid-v3,SAC_FORK,1172
13,524.2463408419604,65000,Humanoid-v3,SAC_FORK,1276
14,414.4440251689997,70000,Humanoid-v3,SAC_FORK,1383
15,545.6702920863802,75000,Humanoid-v3,SAC_FORK,1490
16,570.2181115896512,80000,Humanoid-v3,SAC_FORK,1597
17,629.0875907073416,85000,Humanoid-v3,SAC_FORK,1704
18,505.579496701287,90000,Humanoid-v3,SAC_FORK,1810
19,426.1987193285946,95000,Humanoid-v3,SAC_FORK,1918
20,493.09926041222445,100000,Humanoid-v3,SAC_FORK,2024
21,549.6064981487328,105000,Humanoid-v3,SAC_FORK,2132
22,484.46569193103176,110000,Humanoid-v3,SAC_FORK,2239
23,667.2918703083858,115000,Humanoid-v3,SAC_FORK,2349
24,633.3055606308083,120000,Humanoid-v3,SAC_FORK,2457
25,501.1461277671209,125000,Humanoid-v3,SAC_FORK,2563
26,770.5771663899554,130000,Humanoid-v3,SAC_FORK,2671
27,607.7698549745407,135000,Humanoid-v3,SAC_FORK,2776
28,708.171793237852,140000,Humanoid-v3,SAC_FORK,2883
29,659.8636763145057,145000,Humanoid-v3,SAC_FORK,2989
30,738.8454365018272,150000,Humanoid-v3,SAC_FORK,3093
31,775.5069502368005,155000,Humanoid-v3,SAC_FORK,3200
32,768.8896449565548,160000,Humanoid-v3,SAC_FORK,3306
33,852.7103961566265,165000,Humanoid-v3,SAC_FORK,3411
34,866.9531420944671,170000,Humanoid-v3,SAC_FORK,3516
35,996.9222257489334,175000,Humanoid-v3,SAC_FORK,3623
36,792.3436439801101,180000,Humanoid-v3,SAC_FORK,3728
37,807.2046167521555,185000,Humanoid-v3,SAC_FORK,3835
38,727.0733344389607,190000,Humanoid-v3,SAC_FORK,3947
39,847.6991659053001,195000,Humanoid-v3,SAC_FORK,4055
40,890.1017133538832,200000,Humanoid-v3,SAC_FORK,4164
41,981.97429418871,205000,Humanoid-v3,SAC_FORK,4271
42,869.7584980026426,210000,Humanoid-v3,SAC_FORK,4380
43,1015.9048316364176,215000,Humanoid-v3,SAC_FORK,4489
44,1039.6536378715862,220000,Humanoid-v3,SAC_FORK,4596
45,1059.1469400708072,225000,Humanoid-v3,SAC_FORK,4703
46,1095.126580263494,230000,Humanoid-v3,SAC_FORK,4812
47,1094.2797810975262,235000,Humanoid-v3,SAC_FORK,4921
48,845.9586670864488,240000,Humanoid-v3,SAC_FORK,5029
49,1108.0893682786032,245000,Humanoid-v3,SAC_FORK,5138
50,892.4717225553388,250000,Humanoid-v3,SAC_FORK,5248
51,1157.0388815251677,255000,Humanoid-v3,SAC_FORK,5357
52,1482.4590356183294,260000,Humanoid-v3,SAC_FORK,5471
53,1238.5437734844122,265000,Humanoid-v3,SAC_FORK,5583
54,1230.9001215818168,270000,Humanoid-v3,SAC_FORK,5694
55,1910.6016081629975,275000,Humanoid-v3,SAC_FORK,5812
56,1634.748630490512,280000,Humanoid-v3,SAC_FORK,5927
57,2206.5234320295413,285000,Humanoid-v3,SAC_FORK,6042
58,2373.5689005294703,290000,Humanoid-v3,SAC_FORK,6157
59,4290.54927625754,295000,Humanoid-v3,SAC_FORK,6276
60,2553.8647676484866,300000,Humanoid-v3,SAC_FORK,6390
61,4453.50546254339,305000,Humanoid-v3,SAC_FORK,6510
62,2200.2288721634222,310000,Humanoid-v3,SAC_FORK,6623
63,2415.471236865176,315000,Humanoid-v3,SAC_FORK,6736
