index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,907.281701822599,0,Ant-v3,SAC_FORK,10
1,-1023.06087589692,5000,Ant-v3,SAC_FORK,81
2,-199.003975146583,10000,Ant-v3,SAC_FORK,144
3,-212.766968985136,15000,Ant-v3,SAC_FORK,214
4,518.541697435357,20000,Ant-v3,SAC_FORK,289
5,754.28836503697,25000,Ant-v3,SAC_FORK,383
6,813.67853756714,30000,Ant-v3,SAC_FORK,494
7,867.556811504642,35000,Ant-v3,SAC_FORK,606
8,884.387023129468,40000,Ant-v3,SAC_FORK,718
9,907.340312664282,45000,Ant-v3,SAC_FORK,831
10,913.151124554609,50000,Ant-v3,SAC_FORK,943
11,930.975522914153,55000,Ant-v3,SAC_FORK,1055
12,928.912618534433,60000,Ant-v3,SAC_FORK,1167
13,935.775368858904,65000,Ant-v3,SAC_FORK,1279
14,920.990515512647,70000,Ant-v3,SAC_FORK,1391
15,960.433315423278,75000,Ant-v3,SAC_FORK,1503
16,877.023466297352,80000,Ant-v3,SAC_FORK,1616
17,881.373418093363,85000,Ant-v3,SAC_FORK,1727
18,856.992500277863,90000,Ant-v3,SAC_FORK,1839
19,900.001314717476,95000,Ant-v3,SAC_FORK,1951
20,915.660927290774,100000,Ant-v3,SAC_FORK,2063
21,965.134810375079,105000,Ant-v3,SAC_FORK,2175
22,979.980958133814,110000,Ant-v3,SAC_FORK,2287
23,965.96342114763,115000,Ant-v3,SAC_FORK,2400
24,973.866884478955,120000,Ant-v3,SAC_FORK,2513
25,974.679234509771,125000,Ant-v3,SAC_FORK,2626
26,976.145102309153,130000,Ant-v3,SAC_FORK,2737
27,969.016918832167,135000,Ant-v3,SAC_FORK,2849
28,975.109609355763,140000,Ant-v3,SAC_FORK,2961
29,878.592632682532,145000,Ant-v3,SAC_FORK,3073
30,960.859062776531,150000,Ant-v3,SAC_FORK,3186
31,976.857049584163,155000,Ant-v3,SAC_FORK,3298
32,959.075525387555,160000,Ant-v3,SAC_FORK,3407
33,963.882166856518,165000,Ant-v3,SAC_FORK,3515
34,945.589275090418,170000,Ant-v3,SAC_FORK,3623
35,975.995265771855,175000,Ant-v3,SAC_FORK,3731
36,970.106175435273,180000,Ant-v3,SAC_FORK,3840
37,964.875052774974,185000,Ant-v3,SAC_FORK,3948
38,971.056295821722,190000,Ant-v3,SAC_FORK,4056
39,959.42309150628,195000,Ant-v3,SAC_FORK,4164
40,996.802538277272,200000,Ant-v3,SAC_FORK,4272
41,969.034337064644,205000,Ant-v3,SAC_FORK,4379
42,974.184467264902,210000,Ant-v3,SAC_FORK,4488
43,996.538774799138,215000,Ant-v3,SAC_FORK,4596
44,1003.72321428237,220000,Ant-v3,SAC_FORK,4703
45,969.093869862206,225000,Ant-v3,SAC_FORK,4810
46,991.240546575591,230000,Ant-v3,SAC_FORK,4918
47,968.168429056837,235000,Ant-v3,SAC_FORK,5026
48,1023.64518712187,240000,Ant-v3,SAC_FORK,5134
49,1004.91573243653,245000,Ant-v3,SAC_FORK,5241
50,1159.47670787871,250000,Ant-v3,SAC_FORK,5349
51,946.309656201204,255000,Ant-v3,SAC_FORK,5458
52,1111.86157186353,260000,Ant-v3,SAC_FORK,5566
53,1075.6836972549,265000,Ant-v3,SAC_FORK,5673
54,1045.22164637693,270000,Ant-v3,SAC_FORK,5780
55,1036.43794984508,275000,Ant-v3,SAC_FORK,5887
56,1008.04511987965,280000,Ant-v3,SAC_FORK,5995
57,1181.6563156769,285000,Ant-v3,SAC_FORK,6103
58,1450.93646163087,290000,Ant-v3,SAC_FORK,6210
59,1371.13524819688,295000,Ant-v3,SAC_FORK,6316
60,1228.93890196977,300000,Ant-v3,SAC_FORK,6421
61,986.118020421299,305000,Ant-v3,SAC_FORK,6526
62,1141.61688288569,310000,Ant-v3,SAC_FORK,6633
63,1176.18345874481,315000,Ant-v3,SAC_FORK,6739
