index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,56.48706153025538,0,Hopper-v3,SAC_FORK,1
1,139.6430129165108,5000,Hopper-v3,SAC_FORK,68
2,158.7001973360712,10000,Hopper-v3,SAC_FORK,139
3,227.68342927074022,15000,Hopper-v3,SAC_FORK,219
4,214.90172358103806,20000,Hopper-v3,SAC_FORK,300
5,257.60601170672635,25000,Hopper-v3,SAC_FORK,390
6,475.81856924276843,30000,Hopper-v3,SAC_FORK,484
7,318.7028030269671,35000,Hopper-v3,SAC_FORK,579
8,1002.4074313197596,40000,Hopper-v3,SAC_FORK,684
9,1007.2150746028485,45000,Hopper-v3,SAC_FORK,795
10,281.39674716796355,50000,Hopper-v3,SAC_FORK,898
11,230.5511750464746,55000,Hopper-v3,SAC_FORK,999
12,186.63874341374458,60000,Hopper-v3,SAC_FORK,1101
13,442.28337733407636,65000,Hopper-v3,SAC_FORK,1205
14,299.1806773123006,70000,Hopper-v3,SAC_FORK,1306
15,347.53710211246414,75000,Hopper-v3,SAC_FORK,1408
16,319.4600426204638,80000,Hopper-v3,SAC_FORK,1509
17,207.0847008221634,85000,Hopper-v3,SAC_FORK,1609
18,316.9688033396923,90000,Hopper-v3,SAC_FORK,1708
19,568.9989483585973,95000,Hopper-v3,SAC_FORK,1807
20,708.7815792186304,100000,Hopper-v3,SAC_FORK,1909
21,478.27200825188964,105000,Hopper-v3,SAC_FORK,2009
22,674.0095484833347,110000,Hopper-v3,SAC_FORK,2108
23,479.5190308755615,115000,Hopper-v3,SAC_FORK,2208
24,557.9924799345138,120000,Hopper-v3,SAC_FORK,2307
25,712.6005597288938,125000,Hopper-v3,SAC_FORK,2408
26,592.754593350787,130000,Hopper-v3,SAC_FORK,2510
27,741.176993240783,135000,Hopper-v3,SAC_FORK,2613
28,473.1835520580797,140000,Hopper-v3,SAC_FORK,2715
29,657.5157675044309,145000,Hopper-v3,SAC_FORK,2817
30,811.6385465444785,150000,Hopper-v3,SAC_FORK,2921
31,960.1136980809736,155000,Hopper-v3,SAC_FORK,3027
32,774.4079306965848,160000,Hopper-v3,SAC_FORK,3132
33,705.3900595061986,165000,Hopper-v3,SAC_FORK,3236
34,685.4521665252784,170000,Hopper-v3,SAC_FORK,3341
35,1256.139124507264,175000,Hopper-v3,SAC_FORK,3449
36,955.1583744634527,180000,Hopper-v3,SAC_FORK,3554
37,1073.660280448037,185000,Hopper-v3,SAC_FORK,3659
38,1953.4684890169397,190000,Hopper-v3,SAC_FORK,3769
39,1162.0210059265746,195000,Hopper-v3,SAC_FORK,3875
40,631.950508689569,200000,Hopper-v3,SAC_FORK,3980
41,823.9528172389915,205000,Hopper-v3,SAC_FORK,4087
42,677.5958452779723,210000,Hopper-v3,SAC_FORK,4191
43,864.7515556504619,215000,Hopper-v3,SAC_FORK,4296
44,739.3911529908772,220000,Hopper-v3,SAC_FORK,4402
45,575.5442585059454,225000,Hopper-v3,SAC_FORK,4508
46,923.7709150986141,230000,Hopper-v3,SAC_FORK,4615
47,868.5751406229708,235000,Hopper-v3,SAC_FORK,4722
48,1632.7642335927,240000,Hopper-v3,SAC_FORK,4831
49,1391.0416012794797,245000,Hopper-v3,SAC_FORK,4939
50,1620.1358126165667,250000,Hopper-v3,SAC_FORK,5049
51,2160.708429158646,255000,Hopper-v3,SAC_FORK,5163
52,2503.4250433915236,260000,Hopper-v3,SAC_FORK,5275
53,1710.2961069843545,265000,Hopper-v3,SAC_FORK,5384
54,1348.0491345085754,270000,Hopper-v3,SAC_FORK,5492
55,2055.4904250225472,275000,Hopper-v3,SAC_FORK,5604
56,2229.885282667902,280000,Hopper-v3,SAC_FORK,5716
57,3031.2874674265922,285000,Hopper-v3,SAC_FORK,5832
58,2926.597335962911,290000,Hopper-v3,SAC_FORK,5947
59,2805.594651955175,295000,Hopper-v3,SAC_FORK,6062
60,1987.1450555518672,300000,Hopper-v3,SAC_FORK,6173
61,3060.5269199728405,305000,Hopper-v3,SAC_FORK,6288
62,2387.046371487392,310000,Hopper-v3,SAC_FORK,6401
63,961.0319638260884,315000,Hopper-v3,SAC_FORK,6510
64,3132.784022427912,320000,Hopper-v3,SAC_FORK,6625
65,3047.404032450885,325000,Hopper-v3,SAC_FORK,6740
66,3092.062015828177,330000,Hopper-v3,SAC_FORK,6854
67,3076.5651413191044,335000,Hopper-v3,SAC_FORK,6969
68,1020.7585192790488,340000,Hopper-v3,SAC_FORK,7077
69,3058.2397465443246,345000,Hopper-v3,SAC_FORK,7193
70,2980.506286283346,350000,Hopper-v3,SAC_FORK,7308
71,3122.411213204158,355000,Hopper-v3,SAC_FORK,7424
72,3111.9102324894925,360000,Hopper-v3,SAC_FORK,7540
73,2472.971796702349,365000,Hopper-v3,SAC_FORK,7653
74,3174.857915570805,370000,Hopper-v3,SAC_FORK,7769
75,1755.1413437664207,375000,Hopper-v3,SAC_FORK,7880
76,3256.101050588364,380000,Hopper-v3,SAC_FORK,7996
77,3191.5382167172543,385000,Hopper-v3,SAC_FORK,8114
78,2892.149235361012,390000,Hopper-v3,SAC_FORK,8229
79,3211.92519011529,395000,Hopper-v3,SAC_FORK,8346
80,3208.6377095139296,400000,Hopper-v3,SAC_FORK,8462
81,2541.2086294220044,405000,Hopper-v3,SAC_FORK,8576
82,2571.159172106766,410000,Hopper-v3,SAC_FORK,8691
83,3242.8474803672243,415000,Hopper-v3,SAC_FORK,8808
84,3297.8405587871157,420000,Hopper-v3,SAC_FORK,8923
85,3207.224788265502,425000,Hopper-v3,SAC_FORK,9040
86,3269.177288746777,430000,Hopper-v3,SAC_FORK,9156
87,3274.1276583151707,435000,Hopper-v3,SAC_FORK,9272
88,3286.503533878309,440000,Hopper-v3,SAC_FORK,9388
89,3301.2551211637156,445000,Hopper-v3,SAC_FORK,9504
90,3254.920144100197,450000,Hopper-v3,SAC_FORK,9620
91,3252.050470130368,455000,Hopper-v3,SAC_FORK,9737
92,3352.230014354128,460000,Hopper-v3,SAC_FORK,9855
93,3093.8307298736063,465000,Hopper-v3,SAC_FORK,9972
94,3286.336026951759,470000,Hopper-v3,SAC_FORK,10088
95,3305.3274185116643,475000,Hopper-v3,SAC_FORK,10205
96,2401.254024940625,480000,Hopper-v3,SAC_FORK,10318
97,3272.0601826834004,485000,Hopper-v3,SAC_FORK,10434
98,3075.578987576994,490000,Hopper-v3,SAC_FORK,10549
99,3170.2945923857465,495000,Hopper-v3,SAC_FORK,10664
100,2308.6853803878394,500000,Hopper-v3,SAC_FORK,10777
101,3175.692729525711,505000,Hopper-v3,SAC_FORK,10894
102,3277.501399747608,510000,Hopper-v3,SAC_FORK,11010
103,3244.069234904585,515000,Hopper-v3,SAC_FORK,11127
104,3197.166646049059,520000,Hopper-v3,SAC_FORK,11242
105,3209.9459576793442,525000,Hopper-v3,SAC_FORK,11359
106,2399.455484008819,530000,Hopper-v3,SAC_FORK,11474
107,2396.7151472431156,535000,Hopper-v3,SAC_FORK,11588
