index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,-72.93367024702549,0,HalfCheetah-v3,SAC_FORK,13
1,-25.188344335270695,5000,HalfCheetah-v3,SAC_FORK,107
2,-336.23260905216256,10000,HalfCheetah-v3,SAC_FORK,212
3,-192.0355911624308,15000,HalfCheetah-v3,SAC_FORK,312
4,-144.68730781322753,20000,HalfCheetah-v3,SAC_FORK,421
5,-194.0956640958207,25000,HalfCheetah-v3,SAC_FORK,528
6,320.9567687670898,30000,HalfCheetah-v3,SAC_FORK,637
7,1098.8488237136876,35000,HalfCheetah-v3,SAC_FORK,751
8,1842.342658490565,40000,HalfCheetah-v3,SAC_FORK,862
9,1709.3579050352523,45000,HalfCheetah-v3,SAC_FORK,967
10,1298.8044855365417,50000,HalfCheetah-v3,SAC_FORK,1079
11,2994.218345372701,55000,HalfCheetah-v3,SAC_FORK,1182
12,3063.4116572193307,60000,HalfCheetah-v3,SAC_FORK,1296
13,3077.3545103031734,65000,HalfCheetah-v3,SAC_FORK,1396
14,3782.9824676821313,70000,HalfCheetah-v3,SAC_FORK,1513
15,3869.0738259784607,75000,HalfCheetah-v3,SAC_FORK,1620
16,4080.128269616078,80000,HalfCheetah-v3,SAC_FORK,1743
17,3497.061839918761,85000,HalfCheetah-v3,SAC_FORK,1858
18,4517.495874449627,90000,HalfCheetah-v3,SAC_FORK,1984
19,4564.579797303214,95000,HalfCheetah-v3,SAC_FORK,2119
20,4645.355564558658,100000,HalfCheetah-v3,SAC_FORK,2248
21,4875.065410430991,105000,HalfCheetah-v3,SAC_FORK,2391
22,4636.682600955979,110000,HalfCheetah-v3,SAC_FORK,2524
23,5073.8212588103515,115000,HalfCheetah-v3,SAC_FORK,2669
24,5252.797142565339,120000,HalfCheetah-v3,SAC_FORK,2808
25,5424.313565974082,125000,HalfCheetah-v3,SAC_FORK,2943
26,5378.261138058343,130000,HalfCheetah-v3,SAC_FORK,3089
27,5359.2791817975185,135000,HalfCheetah-v3,SAC_FORK,3232
28,5323.943049630108,140000,HalfCheetah-v3,SAC_FORK,3368
29,5617.069308892034,145000,HalfCheetah-v3,SAC_FORK,3510
30,5659.213496268507,150000,HalfCheetah-v3,SAC_FORK,3658
31,5800.073609043779,155000,HalfCheetah-v3,SAC_FORK,3795
32,5611.963147724783,160000,HalfCheetah-v3,SAC_FORK,3947
33,6108.666105632178,165000,HalfCheetah-v3,SAC_FORK,4083
34,6130.394105076304,170000,HalfCheetah-v3,SAC_FORK,4233
35,5469.769854476898,175000,HalfCheetah-v3,SAC_FORK,4377
36,5808.02534914331,180000,HalfCheetah-v3,SAC_FORK,4516
37,5453.306652353519,185000,HalfCheetah-v3,SAC_FORK,4661
38,6588.931100008284,190000,HalfCheetah-v3,SAC_FORK,4805
39,6187.0938920301405,195000,HalfCheetah-v3,SAC_FORK,4950
40,6937.449595130949,200000,HalfCheetah-v3,SAC_FORK,5089
41,6892.291182732151,205000,HalfCheetah-v3,SAC_FORK,5239
42,7129.131472023711,210000,HalfCheetah-v3,SAC_FORK,5384
43,7191.758068175096,215000,HalfCheetah-v3,SAC_FORK,5536
44,6225.561304705235,220000,HalfCheetah-v3,SAC_FORK,5678
45,6852.902430905776,225000,HalfCheetah-v3,SAC_FORK,5830
46,7753.6003852600725,230000,HalfCheetah-v3,SAC_FORK,5969
47,7717.860863563054,235000,HalfCheetah-v3,SAC_FORK,6117
48,7663.674650799204,240000,HalfCheetah-v3,SAC_FORK,6263
49,7847.978950367511,245000,HalfCheetah-v3,SAC_FORK,6404
50,8040.280046597312,250000,HalfCheetah-v3,SAC_FORK,6552
51,8075.312738983567,255000,HalfCheetah-v3,SAC_FORK,6701
52,7938.220142168599,260000,HalfCheetah-v3,SAC_FORK,6843
53,8097.020712170364,265000,HalfCheetah-v3,SAC_FORK,6988
54,8057.835307634217,270000,HalfCheetah-v3,SAC_FORK,7137
55,8079.344847090552,275000,HalfCheetah-v3,SAC_FORK,7293
56,8519.865618658057,280000,HalfCheetah-v3,SAC_FORK,7443
57,8296.623706154067,285000,HalfCheetah-v3,SAC_FORK,7606
58,8337.504292039222,290000,HalfCheetah-v3,SAC_FORK,7767
59,8535.089311537153,295000,HalfCheetah-v3,SAC_FORK,7907
60,8628.834064803897,300000,HalfCheetah-v3,SAC_FORK,8045
61,8421.970077777358,305000,HalfCheetah-v3,SAC_FORK,8197
62,8501.187313032588,310000,HalfCheetah-v3,SAC_FORK,8336
63,8799.78927659323,315000,HalfCheetah-v3,SAC_FORK,8480
64,8881.006384211187,320000,HalfCheetah-v3,SAC_FORK,8630
65,8955.59243770309,325000,HalfCheetah-v3,SAC_FORK,8769
66,9064.90847130297,330000,HalfCheetah-v3,SAC_FORK,8917
67,9319.32247697905,335000,HalfCheetah-v3,SAC_FORK,9067
68,8978.901763288644,340000,HalfCheetah-v3,SAC_FORK,9168
69,9481.618411090087,345000,HalfCheetah-v3,SAC_FORK,9279
70,9243.520202592974,350000,HalfCheetah-v3,SAC_FORK,9385
71,9025.813740044447,355000,HalfCheetah-v3,SAC_FORK,9488
