index,Average Return,Timesteps,env,algorithm_name
0,982.9830174279994,0,Ant-v3,TD3
1,982.9830174279994,5000,Ant-v3,TD3
2,982.9830174279994,10000,Ant-v3,TD3
3,947.22228205796,15000,Ant-v3,TD3
4,805.2457407589324,20000,Ant-v3,TD3
5,825.8264320265183,25000,Ant-v3,TD3
6,908.3463283485148,30000,Ant-v3,TD3
7,798.5287777810088,35000,Ant-v3,TD3
8,887.9915102008785,40000,Ant-v3,TD3
9,911.1778386260194,45000,Ant-v3,TD3
10,933.6420132863652,50000,Ant-v3,TD3
11,941.8047372867788,55000,Ant-v3,TD3
12,918.190251662892,60000,Ant-v3,TD3
13,969.2601092944868,65000,Ant-v3,TD3
14,958.0324393439151,70000,Ant-v3,TD3
15,911.2871014506112,75000,Ant-v3,TD3
16,926.1068286750424,80000,Ant-v3,TD3
17,948.1558462157036,85000,Ant-v3,TD3
18,959.2665523504372,90000,Ant-v3,TD3
19,953.3444929032464,95000,Ant-v3,TD3
20,908.3538558639492,100000,Ant-v3,TD3
21,976.7227286778664,105000,Ant-v3,TD3
22,962.4397419105024,110000,Ant-v3,TD3
23,899.8257485852004,115000,Ant-v3,TD3
24,957.3242420434048,120000,Ant-v3,TD3
25,944.9659977004908,125000,Ant-v3,TD3
26,938.598635435999,130000,Ant-v3,TD3
27,1142.6002383166815,135000,Ant-v3,TD3
28,1056.3731868972989,140000,Ant-v3,TD3
29,1196.848870304029,145000,Ant-v3,TD3
30,1228.819947667216,150000,Ant-v3,TD3
31,1185.156664003748,155000,Ant-v3,TD3
32,1247.96094137955,160000,Ant-v3,TD3
33,1312.447525480835,165000,Ant-v3,TD3
34,1401.7535032366875,170000,Ant-v3,TD3
35,1285.8550724268243,175000,Ant-v3,TD3
36,1382.5599058694106,180000,Ant-v3,TD3
37,1396.9466041434791,185000,Ant-v3,TD3
38,1446.9606553756605,190000,Ant-v3,TD3
39,1474.900027680461,195000,Ant-v3,TD3
40,877.5794553066878,200000,Ant-v3,TD3
41,1172.3046322655837,205000,Ant-v3,TD3
42,1758.725866365221,210000,Ant-v3,TD3
43,1638.9616103276232,215000,Ant-v3,TD3
44,1737.3265564063065,220000,Ant-v3,TD3
45,1702.978844248065,225000,Ant-v3,TD3
46,1736.5147277046603,230000,Ant-v3,TD3
47,1825.1789433053727,235000,Ant-v3,TD3
48,1461.677757727691,240000,Ant-v3,TD3
49,1962.8538455985115,245000,Ant-v3,TD3
50,1886.076734608372,250000,Ant-v3,TD3
51,1776.411290885053,255000,Ant-v3,TD3
52,2001.400437763316,260000,Ant-v3,TD3
53,1758.772098343784,265000,Ant-v3,TD3
54,1866.684224754127,270000,Ant-v3,TD3
55,2173.425188735111,275000,Ant-v3,TD3
56,2212.265782306657,280000,Ant-v3,TD3
57,1976.791690564382,285000,Ant-v3,TD3
58,2361.701252392072,290000,Ant-v3,TD3
59,1987.872992763669,295000,Ant-v3,TD3
60,1503.9912383557196,300000,Ant-v3,TD3
61,2413.8427531654024,305000,Ant-v3,TD3
62,2196.727831749586,310000,Ant-v3,TD3
63,2261.1155266195856,315000,Ant-v3,TD3
64,1979.53394861061,320000,Ant-v3,TD3
65,2410.41127734715,325000,Ant-v3,TD3
66,2565.0322534983998,330000,Ant-v3,TD3
67,2536.8882211738337,335000,Ant-v3,TD3
68,2232.1767090040257,340000,Ant-v3,TD3
69,2186.775860636118,345000,Ant-v3,TD3
70,1921.361492667636,350000,Ant-v3,TD3
71,945.355007743496,355000,Ant-v3,TD3
72,2423.0866370335307,360000,Ant-v3,TD3
73,2738.630660120552,365000,Ant-v3,TD3
74,2695.1352527178706,370000,Ant-v3,TD3
75,2524.961832653499,375000,Ant-v3,TD3
76,2651.702624151317,380000,Ant-v3,TD3
77,2703.974501531756,385000,Ant-v3,TD3
78,2474.125381321057,390000,Ant-v3,TD3
79,2866.5204928847475,395000,Ant-v3,TD3
80,2045.5947668339304,400000,Ant-v3,TD3
81,2773.217577169813,405000,Ant-v3,TD3
82,2909.1509105904925,410000,Ant-v3,TD3
83,1642.4333481081976,415000,Ant-v3,TD3
84,2850.249912539549,420000,Ant-v3,TD3
85,2891.433271060334,425000,Ant-v3,TD3
86,2540.37865345156,430000,Ant-v3,TD3
87,1588.2539806927016,435000,Ant-v3,TD3
88,1800.6970847408688,440000,Ant-v3,TD3
89,2979.6089199045314,445000,Ant-v3,TD3
90,2668.1881686936576,450000,Ant-v3,TD3
91,3079.6230307792694,455000,Ant-v3,TD3
92,2596.2875640342345,460000,Ant-v3,TD3
93,2783.2864391854146,465000,Ant-v3,TD3
94,1967.5195253737213,470000,Ant-v3,TD3
95,3289.2861026132896,475000,Ant-v3,TD3
96,1715.6689053978182,480000,Ant-v3,TD3
97,2961.062102345666,485000,Ant-v3,TD3
98,3147.1138199450143,490000,Ant-v3,TD3
99,2214.736357240686,495000,Ant-v3,TD3
100,2908.502003213572,500000,Ant-v3,TD3
101,1318.039566585231,505000,Ant-v3,TD3
102,2897.406801340036,510000,Ant-v3,TD3
103,3287.9964616457537,515000,Ant-v3,TD3
104,2371.4835103660034,520000,Ant-v3,TD3
105,3181.315123170265,525000,Ant-v3,TD3
106,1504.5531047043858,530000,Ant-v3,TD3
107,2802.400394299568,535000,Ant-v3,TD3
108,2629.726130140401,540000,Ant-v3,TD3
109,2991.9066984694546,545000,Ant-v3,TD3
110,2847.8420979090884,550000,Ant-v3,TD3
111,3200.9682557318665,555000,Ant-v3,TD3
112,1681.8132775346571,560000,Ant-v3,TD3
113,1633.6894837260306,565000,Ant-v3,TD3
114,3026.42848686023,570000,Ant-v3,TD3
115,2785.0632347459955,575000,Ant-v3,TD3
116,1773.2318425427602,580000,Ant-v3,TD3
117,2033.1947923859736,585000,Ant-v3,TD3
118,2335.262108370545,590000,Ant-v3,TD3
119,3567.6243688512163,595000,Ant-v3,TD3
120,3265.089299012157,600000,Ant-v3,TD3
121,2893.067424555878,605000,Ant-v3,TD3
122,3259.7002169778693,610000,Ant-v3,TD3
123,2506.347555798337,615000,Ant-v3,TD3
124,3778.867567883244,620000,Ant-v3,TD3
125,3430.5226078498163,625000,Ant-v3,TD3
126,3611.176128840517,630000,Ant-v3,TD3
127,3731.426300726826,635000,Ant-v3,TD3
128,884.9474287021088,640000,Ant-v3,TD3
129,2450.7201664832187,645000,Ant-v3,TD3
130,3881.670526565324,650000,Ant-v3,TD3
131,3521.2301072352066,655000,Ant-v3,TD3
132,3864.553417488079,660000,Ant-v3,TD3
133,3910.935155868055,665000,Ant-v3,TD3
134,2547.59118937499,670000,Ant-v3,TD3
135,3909.203032233915,675000,Ant-v3,TD3
136,3792.701668062368,680000,Ant-v3,TD3
137,3695.024484186631,685000,Ant-v3,TD3
138,4041.128632032656,690000,Ant-v3,TD3
139,3149.170677562753,695000,Ant-v3,TD3
140,3861.4557405206415,700000,Ant-v3,TD3
141,3660.785922590957,705000,Ant-v3,TD3
142,3816.610498723525,710000,Ant-v3,TD3
143,3635.391418781351,715000,Ant-v3,TD3
144,3384.819242482524,720000,Ant-v3,TD3
145,3939.71396762215,725000,Ant-v3,TD3
146,3657.735690752289,730000,Ant-v3,TD3
147,4013.505337830399,735000,Ant-v3,TD3
148,3826.1168918336552,740000,Ant-v3,TD3
149,3881.672685919638,745000,Ant-v3,TD3
150,3055.48291535901,750000,Ant-v3,TD3
151,4097.423730770635,755000,Ant-v3,TD3
152,4202.829334838915,760000,Ant-v3,TD3
153,3344.8822075649987,765000,Ant-v3,TD3
154,3807.8350652231807,770000,Ant-v3,TD3
155,3961.313478207417,775000,Ant-v3,TD3
156,3688.200216329073,780000,Ant-v3,TD3
157,3856.7590695817607,785000,Ant-v3,TD3
158,3650.7464113408887,790000,Ant-v3,TD3
159,4108.845643089737,795000,Ant-v3,TD3
160,4149.581081176415,800000,Ant-v3,TD3
161,3664.620387822384,805000,Ant-v3,TD3
