index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,236.81141196998504,0,Humanoid-v3,SYS_QRDW,0,0
1,237.47274460639667,10000,Humanoid-v3,SYS_QRDW,5000,5000
2,300.1771769494359,20000,Humanoid-v3,SYS_QRDW,10000,10000
3,101.20344405450004,30000,Humanoid-v3,SYS_QRDW,15000,15000
4,365.3721653027487,40000,Humanoid-v3,SYS_QRDW,20000,20000
5,70.95289921815319,50000,Humanoid-v3,SYS_QRDW,25000,25000
6,160.12411277052783,60000,Humanoid-v3,SYS_QRDW,30000,30000
7,187.28671001185575,70000,Humanoid-v3,SYS_QRDW,35000,35000
8,334.1523900951145,80000,Humanoid-v3,SYS_QRDW,40000,40000
9,292.35602854239534,90000,Humanoid-v3,SYS_QRDW,45000,45000
10,449.4810256060088,100000,Humanoid-v3,SYS_QRDW,50000,50000
11,320.7238002494413,110000,Humanoid-v3,SYS_QRDW,55000,55000
12,406.5292166215242,120000,Humanoid-v3,SYS_QRDW,60000,60000
13,441.71560729703043,130000,Humanoid-v3,SYS_QRDW,65000,65000
14,470.8823696252389,140000,Humanoid-v3,SYS_QRDW,70000,70000
15,550.4639432068152,150000,Humanoid-v3,SYS_QRDW,75000,75000
16,378.84473994025313,160000,Humanoid-v3,SYS_QRDW,80000,80000
17,526.3120846498297,170000,Humanoid-v3,SYS_QRDW,85000,85000
18,524.3871807034299,180000,Humanoid-v3,SYS_QRDW,90000,90000
19,442.5222027777868,190000,Humanoid-v3,SYS_QRDW,95000,95000
20,521.9195629610009,200000,Humanoid-v3,SYS_QRDW,100000,100000
21,648.979709050676,210000,Humanoid-v3,SYS_QRDW,105000,105000
22,728.1584947005348,220000,Humanoid-v3,SYS_QRDW,110000,110000
23,675.4759875218823,230000,Humanoid-v3,SYS_QRDW,115000,115000
24,611.1360626738146,240000,Humanoid-v3,SYS_QRDW,120000,120000
25,715.9529080480178,250000,Humanoid-v3,SYS_QRDW,125000,125000
26,572.1390904200629,260000,Humanoid-v3,SYS_QRDW,130000,130000
27,585.8259318284424,270000,Humanoid-v3,SYS_QRDW,135000,135000
28,692.7462817994194,280000,Humanoid-v3,SYS_QRDW,140000,140000
29,1192.3686374046902,290000,Humanoid-v3,SYS_QRDW,145000,145000
30,1202.2111236058313,300000,Humanoid-v3,SYS_QRDW,150000,150000
31,876.0103527272917,310000,Humanoid-v3,SYS_QRDW,155000,155000
32,1168.1541007003002,320000,Humanoid-v3,SYS_QRDW,160000,160000
33,1482.8501252887697,330000,Humanoid-v3,SYS_QRDW,165000,165000
34,1575.0926651040286,340000,Humanoid-v3,SYS_QRDW,170000,170000
35,1859.7477103560086,350000,Humanoid-v3,SYS_QRDW,175000,175000
36,2455.945800283123,360000,Humanoid-v3,SYS_QRDW,180000,180000
37,2207.7951098882622,370000,Humanoid-v3,SYS_QRDW,185000,185000
38,3553.430387452869,380000,Humanoid-v3,SYS_QRDW,190000,190000
39,3253.1309994297203,390000,Humanoid-v3,SYS_QRDW,195000,195000
40,4034.300217995819,400000,Humanoid-v3,SYS_QRDW,200000,200000
41,3159.3791798575576,410000,Humanoid-v3,SYS_QRDW,205000,205000
42,5032.744641063597,420000,Humanoid-v3,SYS_QRDW,210000,210000
43,5035.205123427425,430000,Humanoid-v3,SYS_QRDW,215000,215000
44,3859.8273283074427,440000,Humanoid-v3,SYS_QRDW,220000,220000
45,3964.545580014949,450000,Humanoid-v3,SYS_QRDW,225000,225000
46,5031.285997587673,460000,Humanoid-v3,SYS_QRDW,230000,230000
47,3854.87223122502,470000,Humanoid-v3,SYS_QRDW,235000,235000
48,5090.016149726137,480000,Humanoid-v3,SYS_QRDW,240000,240000
49,4754.152079282723,490000,Humanoid-v3,SYS_QRDW,245000,245000
50,4270.964103367514,500000,Humanoid-v3,SYS_QRDW,250000,250000
51,3801.098853152471,510000,Humanoid-v3,SYS_QRDW,255000,255000
52,3256.7593575476776,520000,Humanoid-v3,SYS_QRDW,260000,260000
53,4675.3721040805185,530000,Humanoid-v3,SYS_QRDW,265000,265000
54,4543.213501871451,540000,Humanoid-v3,SYS_QRDW,270000,270000
55,4993.537390631052,550000,Humanoid-v3,SYS_QRDW,275000,275000
56,5055.706638545284,560000,Humanoid-v3,SYS_QRDW,280000,280000
57,4983.387617597332,570000,Humanoid-v3,SYS_QRDW,285000,285000
58,3244.0598793630706,580000,Humanoid-v3,SYS_QRDW,290000,290000
59,5043.326094234511,590000,Humanoid-v3,SYS_QRDW,295000,295000
60,5054.295189269769,600000,Humanoid-v3,SYS_QRDW,300000,300000
61,4820.527240101439,610000,Humanoid-v3,SYS_QRDW,305000,305000
62,5045.896511447382,620000,Humanoid-v3,SYS_QRDW,310000,310000
63,4758.496187970041,630000,Humanoid-v3,SYS_QRDW,315000,315000
64,5148.65403201781,640000,Humanoid-v3,SYS_QRDW,320000,320000
65,5161.2537763044875,650000,Humanoid-v3,SYS_QRDW,325000,325000
66,4444.009814272829,660000,Humanoid-v3,SYS_QRDW,330000,330000
67,5109.076480816639,670000,Humanoid-v3,SYS_QRDW,335000,335000
68,5112.808198969927,680000,Humanoid-v3,SYS_QRDW,340000,340000
69,4984.2714511960085,690000,Humanoid-v3,SYS_QRDW,345000,345000
70,4421.617837799238,700000,Humanoid-v3,SYS_QRDW,350000,350000
71,4402.352111840224,710000,Humanoid-v3,SYS_QRDW,355000,355000
72,5148.581895805554,720000,Humanoid-v3,SYS_QRDW,360000,360000
73,4863.280480990773,730000,Humanoid-v3,SYS_QRDW,365000,365000
74,4176.523941149253,740000,Humanoid-v3,SYS_QRDW,370000,370000
75,5117.5116201304245,750000,Humanoid-v3,SYS_QRDW,375000,375000
76,4486.080153784341,760000,Humanoid-v3,SYS_QRDW,380000,380000
77,5225.284443073348,770000,Humanoid-v3,SYS_QRDW,385000,385000
78,4518.288631164872,780000,Humanoid-v3,SYS_QRDW,390000,390000
79,5179.161547929978,790000,Humanoid-v3,SYS_QRDW,395000,395000
80,5268.542487177535,800000,Humanoid-v3,SYS_QRDW,400000,400000
81,5254.385961936867,810000,Humanoid-v3,SYS_QRDW,405000,405000
82,5274.948909482867,820000,Humanoid-v3,SYS_QRDW,410000,410000
83,5117.381193669826,830000,Humanoid-v3,SYS_QRDW,415000,415000
84,5250.822038050607,840000,Humanoid-v3,SYS_QRDW,420000,420000
85,5186.206905039961,850000,Humanoid-v3,SYS_QRDW,425000,425000
86,5207.549955376775,860000,Humanoid-v3,SYS_QRDW,430000,430000
87,5109.040651552861,870000,Humanoid-v3,SYS_QRDW,435000,435000
88,4808.79481772625,880000,Humanoid-v3,SYS_QRDW,440000,440000
89,4102.7561708678195,890000,Humanoid-v3,SYS_QRDW,445000,445000
90,5250.397470458161,900000,Humanoid-v3,SYS_QRDW,450000,450000
91,5232.151428745165,910000,Humanoid-v3,SYS_QRDW,455000,455000
92,5251.88005446736,920000,Humanoid-v3,SYS_QRDW,460000,460000
93,5328.169285683462,930000,Humanoid-v3,SYS_QRDW,465000,465000
94,5246.518934281333,940000,Humanoid-v3,SYS_QRDW,470000,470000
95,5142.1994849400235,950000,Humanoid-v3,SYS_QRDW,475000,475000
96,5336.692511009803,960000,Humanoid-v3,SYS_QRDW,480000,480000
97,5343.477563793166,970000,Humanoid-v3,SYS_QRDW,485000,485000
98,4267.2023879325425,980000,Humanoid-v3,SYS_QRDW,490000,490000
99,5416.11036438416,990000,Humanoid-v3,SYS_QRDW,495000,495000
100,5283.22604724394,1000000,Humanoid-v3,SYS_QRDW,500000,500000
