index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,325.0523030553776,0,Humanoid-v3,SACSYS,0,0
1,232.9771277800216,5000,Humanoid-v3,SACSYS,5000,5000
2,224.63460379263688,10000,Humanoid-v3,SACSYS,10000,10000
3,355.69859763294886,15000,Humanoid-v3,SACSYS,15000,15000
4,435.85656474813834,20000,Humanoid-v3,SACSYS,20000,20000
5,355.78884024180496,25000,Humanoid-v3,SACSYS,25000,25000
6,415.7055000150196,30000,Humanoid-v3,SACSYS,30000,30000
7,348.6061027994748,35000,Humanoid-v3,SACSYS,35000,35000
8,477.29899132377597,40000,Humanoid-v3,SACSYS,40000,40000
9,466.59716574541716,45000,Humanoid-v3,SACSYS,45000,45000
10,586.589583955314,50000,Humanoid-v3,SACSYS,50000,50000
11,499.0785609832511,55000,Humanoid-v3,SACSYS,55000,55000
12,459.6879919882546,60000,Humanoid-v3,SACSYS,60000,60000
13,497.0148188073322,65000,Humanoid-v3,SACSYS,65000,65000
14,484.0536586642,70000,Humanoid-v3,SACSYS,70000,70000
15,606.3350319108831,75000,Humanoid-v3,SACSYS,75000,75000
16,477.10110698288514,80000,Humanoid-v3,SACSYS,80000,80000
17,543.6262940366561,85000,Humanoid-v3,SACSYS,85000,85000
18,519.1219829860299,90000,Humanoid-v3,SACSYS,90000,90000
19,642.3196339944687,95000,Humanoid-v3,SACSYS,95000,95000
20,618.4612282743702,100000,Humanoid-v3,SACSYS,100000,100000
21,669.3019596235566,105000,Humanoid-v3,SACSYS,105000,105000
22,586.8225965964,110000,Humanoid-v3,SACSYS,110000,110000
23,632.810926538065,115000,Humanoid-v3,SACSYS,115000,115000
24,580.4178754769376,120000,Humanoid-v3,SACSYS,120000,120000
25,603.1272906632585,125000,Humanoid-v3,SACSYS,125000,125000
26,768.4926301064712,130000,Humanoid-v3,SACSYS,130000,130000
27,667.6541375669601,135000,Humanoid-v3,SACSYS,135000,135000
28,664.7764124724285,140000,Humanoid-v3,SACSYS,140000,140000
29,564.38061844938,145000,Humanoid-v3,SACSYS,145000,145000
30,757.0940058205114,150000,Humanoid-v3,SACSYS,150000,150000
31,734.8729879019295,155000,Humanoid-v3,SACSYS,155000,155000
32,575.524315908882,160000,Humanoid-v3,SACSYS,160000,160000
33,613.367749044329,165000,Humanoid-v3,SACSYS,165000,165000
34,701.9459053659352,170000,Humanoid-v3,SACSYS,170000,170000
35,755.3457225017257,175000,Humanoid-v3,SACSYS,175000,175000
36,589.073302470198,180000,Humanoid-v3,SACSYS,180000,180000
37,432.82181154805977,185000,Humanoid-v3,SACSYS,185000,185000
38,575.8276782899716,190000,Humanoid-v3,SACSYS,190000,190000
39,512.1348739381217,195000,Humanoid-v3,SACSYS,195000,195000
40,753.0499497909501,200000,Humanoid-v3,SACSYS,200000,200000
41,772.5127411722187,205000,Humanoid-v3,SACSYS,205000,205000
42,644.0014916265873,210000,Humanoid-v3,SACSYS,210000,210000
43,911.2381116438137,215000,Humanoid-v3,SACSYS,215000,215000
44,849.4937224137736,220000,Humanoid-v3,SACSYS,220000,220000
45,770.217124209119,225000,Humanoid-v3,SACSYS,225000,225000
46,869.1606750708977,230000,Humanoid-v3,SACSYS,230000,230000
47,853.0565640733473,235000,Humanoid-v3,SACSYS,235000,235000
48,754.4475963557724,240000,Humanoid-v3,SACSYS,240000,240000
49,588.3109071604973,245000,Humanoid-v3,SACSYS,245000,245000
50,815.6921818175853,250000,Humanoid-v3,SACSYS,250000,250000
51,886.4889144746023,255000,Humanoid-v3,SACSYS,255000,255000
52,3832.506935904389,260000,Humanoid-v3,SACSYS,260000,260000
53,2439.8978536208388,265000,Humanoid-v3,SACSYS,265000,265000
54,2591.171062833987,270000,Humanoid-v3,SACSYS,270000,270000
55,5080.145239557509,275000,Humanoid-v3,SACSYS,275000,275000
56,1572.164759625112,280000,Humanoid-v3,SACSYS,280000,280000
57,4006.135633387934,285000,Humanoid-v3,SACSYS,285000,285000
58,4051.316158213909,290000,Humanoid-v3,SACSYS,290000,290000
59,3202.455117036228,295000,Humanoid-v3,SACSYS,295000,295000
60,3594.516216785909,300000,Humanoid-v3,SACSYS,300000,300000
61,5067.992589034694,305000,Humanoid-v3,SACSYS,305000,305000
62,5117.874502471322,310000,Humanoid-v3,SACSYS,310000,310000
63,5084.354015865376,315000,Humanoid-v3,SACSYS,315000,315000
64,4463.379241495095,320000,Humanoid-v3,SACSYS,320000,320000
65,5078.9992956615415,325000,Humanoid-v3,SACSYS,325000,325000
66,4436.933508554852,330000,Humanoid-v3,SACSYS,330000,330000
67,5044.837192207027,335000,Humanoid-v3,SACSYS,335000,335000
68,5044.7386692695945,340000,Humanoid-v3,SACSYS,340000,340000
69,4023.064696457886,345000,Humanoid-v3,SACSYS,345000,345000
70,4521.2121898795895,350000,Humanoid-v3,SACSYS,350000,350000
71,5123.9898771990065,355000,Humanoid-v3,SACSYS,355000,355000
72,4975.055974487249,360000,Humanoid-v3,SACSYS,360000,360000
73,2135.211530579577,365000,Humanoid-v3,SACSYS,365000,365000
74,2128.4742909714973,370000,Humanoid-v3,SACSYS,370000,370000
75,4659.640927441407,375000,Humanoid-v3,SACSYS,375000,375000
76,4805.052153819558,380000,Humanoid-v3,SACSYS,380000,380000
77,4011.0585068220958,385000,Humanoid-v3,SACSYS,385000,385000
78,5170.8605281896835,390000,Humanoid-v3,SACSYS,390000,390000
79,5192.444742854055,395000,Humanoid-v3,SACSYS,395000,395000
80,4218.73517152784,400000,Humanoid-v3,SACSYS,400000,400000
81,4959.7633523491495,405000,Humanoid-v3,SACSYS,405000,405000
82,5266.147331285616,410000,Humanoid-v3,SACSYS,410000,410000
83,4927.908745386352,415000,Humanoid-v3,SACSYS,415000,415000
84,4704.424934576426,420000,Humanoid-v3,SACSYS,420000,420000
85,4852.825335349687,425000,Humanoid-v3,SACSYS,425000,425000
86,5122.028653268104,430000,Humanoid-v3,SACSYS,430000,430000
87,4779.324920333098,435000,Humanoid-v3,SACSYS,435000,435000
88,4107.450064292165,440000,Humanoid-v3,SACSYS,440000,440000
89,4583.250513473665,445000,Humanoid-v3,SACSYS,445000,445000
90,3123.2904272974542,450000,Humanoid-v3,SACSYS,450000,450000
91,3668.7159154835294,455000,Humanoid-v3,SACSYS,455000,455000
92,4021.249561844139,460000,Humanoid-v3,SACSYS,460000,460000
93,4965.781386666511,465000,Humanoid-v3,SACSYS,465000,465000
94,3884.246846029087,470000,Humanoid-v3,SACSYS,470000,470000
95,4584.6790040405485,475000,Humanoid-v3,SACSYS,475000,475000
96,4192.054096264144,480000,Humanoid-v3,SACSYS,480000,480000
97,3661.417094029389,485000,Humanoid-v3,SACSYS,485000,485000
98,3337.086239191717,490000,Humanoid-v3,SACSYS,490000,490000
99,3928.739306075931,495000,Humanoid-v3,SACSYS,495000,495000
100,5052.378479605084,500000,Humanoid-v3,SACSYS,500000,500000
