index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,-3.5371925542684166,0,HalfCheetah-v3,SAC_FORK,9
1,194.7473161325354,5000,HalfCheetah-v3,SAC_FORK,85
2,-195.32973442271637,10000,HalfCheetah-v3,SAC_FORK,162
3,-174.45223676684037,15000,HalfCheetah-v3,SAC_FORK,244
4,-151.2214731145058,20000,HalfCheetah-v3,SAC_FORK,325
5,276.188017844171,25000,HalfCheetah-v3,SAC_FORK,407
6,658.3040440926344,30000,HalfCheetah-v3,SAC_FORK,484
7,1039.823227221052,35000,HalfCheetah-v3,SAC_FORK,563
8,1188.5597275510856,40000,HalfCheetah-v3,SAC_FORK,642
9,2274.5800508753023,45000,HalfCheetah-v3,SAC_FORK,720
10,2548.051080084503,50000,HalfCheetah-v3,SAC_FORK,798
11,2755.679223216691,55000,HalfCheetah-v3,SAC_FORK,877
12,3536.248277199246,60000,HalfCheetah-v3,SAC_FORK,956
13,2216.501277160428,65000,HalfCheetah-v3,SAC_FORK,1038
14,3439.8598350756047,70000,HalfCheetah-v3,SAC_FORK,1120
15,3391.280438853414,75000,HalfCheetah-v3,SAC_FORK,1204
16,3159.476426632682,80000,HalfCheetah-v3,SAC_FORK,1290
17,3336.1429174735845,85000,HalfCheetah-v3,SAC_FORK,1374
18,3880.2010567677185,90000,HalfCheetah-v3,SAC_FORK,1459
19,4373.614985287092,95000,HalfCheetah-v3,SAC_FORK,1545
20,4322.947435421453,100000,HalfCheetah-v3,SAC_FORK,1635
21,4438.7762688897,105000,HalfCheetah-v3,SAC_FORK,1725
22,4706.827197021558,110000,HalfCheetah-v3,SAC_FORK,1817
23,4879.758759675954,115000,HalfCheetah-v3,SAC_FORK,1908
24,4937.965678804501,120000,HalfCheetah-v3,SAC_FORK,2004
25,5026.9181137757905,125000,HalfCheetah-v3,SAC_FORK,2101
26,5460.604658514106,130000,HalfCheetah-v3,SAC_FORK,2198
27,5351.906688576893,135000,HalfCheetah-v3,SAC_FORK,2298
28,5536.351325619102,140000,HalfCheetah-v3,SAC_FORK,2400
29,5727.380511681199,145000,HalfCheetah-v3,SAC_FORK,2507
30,6510.632321810235,150000,HalfCheetah-v3,SAC_FORK,2612
31,4907.07968628439,155000,HalfCheetah-v3,SAC_FORK,2717
32,6530.341749003119,160000,HalfCheetah-v3,SAC_FORK,2825
33,6503.384498523408,165000,HalfCheetah-v3,SAC_FORK,2936
34,6453.925422567158,170000,HalfCheetah-v3,SAC_FORK,3048
35,6475.269919904274,175000,HalfCheetah-v3,SAC_FORK,3156
36,7180.775675713327,180000,HalfCheetah-v3,SAC_FORK,3264
37,6354.851283339465,185000,HalfCheetah-v3,SAC_FORK,3372
38,6054.362869991496,190000,HalfCheetah-v3,SAC_FORK,3480
39,7455.158519464239,195000,HalfCheetah-v3,SAC_FORK,3591
40,7119.727067501432,200000,HalfCheetah-v3,SAC_FORK,3702
41,7566.817506952439,205000,HalfCheetah-v3,SAC_FORK,3812
42,7669.047110960253,210000,HalfCheetah-v3,SAC_FORK,3922
43,7793.605193330984,215000,HalfCheetah-v3,SAC_FORK,4032
44,7697.883631597433,220000,HalfCheetah-v3,SAC_FORK,4108
45,7456.15448091167,225000,HalfCheetah-v3,SAC_FORK,4180
46,7841.572271808781,230000,HalfCheetah-v3,SAC_FORK,4256
47,7956.970346628426,235000,HalfCheetah-v3,SAC_FORK,4331
48,7914.164809050695,240000,HalfCheetah-v3,SAC_FORK,4404
49,8082.731371410429,245000,HalfCheetah-v3,SAC_FORK,4479
50,7551.743046559126,250000,HalfCheetah-v3,SAC_FORK,4555
51,8138.243500233177,255000,HalfCheetah-v3,SAC_FORK,4628
