index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,-92.71972168067896,0,BipedalWalker-v3,SYS_QRDW,0,0
1,-92.72413294026258,10000,BipedalWalker-v3,SYS_QRDW,5000,5000
2,-76.46905241909077,20000,BipedalWalker-v3,SYS_QRDW,10000,10000
3,-99.1098617503416,30000,BipedalWalker-v3,SYS_QRDW,15000,15000
4,-105.70771515517212,40000,BipedalWalker-v3,SYS_QRDW,20000,20000
5,-69.48786176293717,50000,BipedalWalker-v3,SYS_QRDW,25000,25000
6,-49.00927001378786,60000,BipedalWalker-v3,SYS_QRDW,30000,30000
7,-114.4698020977166,70000,BipedalWalker-v3,SYS_QRDW,35000,35000
8,-48.31147674716222,80000,BipedalWalker-v3,SYS_QRDW,40000,40000
9,103.75156882984537,90000,BipedalWalker-v3,SYS_QRDW,45000,45000
10,274.40611288594965,100000,BipedalWalker-v3,SYS_QRDW,50000,50000
11,254.31625241685435,110000,BipedalWalker-v3,SYS_QRDW,55000,55000
12,111.11531179289804,120000,BipedalWalker-v3,SYS_QRDW,60000,60000
13,262.81786130666023,130000,BipedalWalker-v3,SYS_QRDW,65000,65000
14,238.972086371808,140000,BipedalWalker-v3,SYS_QRDW,70000,70000
15,293.9142682535957,150000,BipedalWalker-v3,SYS_QRDW,75000,75000
16,230.38300358511847,160000,BipedalWalker-v3,SYS_QRDW,80000,80000
17,180.04098938720844,170000,BipedalWalker-v3,SYS_QRDW,85000,85000
18,282.2520225777465,180000,BipedalWalker-v3,SYS_QRDW,90000,90000
19,291.4679632063031,190000,BipedalWalker-v3,SYS_QRDW,95000,95000
20,264.5460404569893,200000,BipedalWalker-v3,SYS_QRDW,100000,100000
21,298.6266528679729,210000,BipedalWalker-v3,SYS_QRDW,105000,105000
22,256.83001636119263,220000,BipedalWalker-v3,SYS_QRDW,110000,110000
23,300.9704271578833,230000,BipedalWalker-v3,SYS_QRDW,115000,115000
24,282.46853144476387,240000,BipedalWalker-v3,SYS_QRDW,120000,120000
25,305.3701247341951,250000,BipedalWalker-v3,SYS_QRDW,125000,125000
26,307.35074135016083,260000,BipedalWalker-v3,SYS_QRDW,130000,130000
27,304.76531342718465,270000,BipedalWalker-v3,SYS_QRDW,135000,135000
28,92.3366179099938,280000,BipedalWalker-v3,SYS_QRDW,140000,140000
29,308.03670134528664,290000,BipedalWalker-v3,SYS_QRDW,145000,145000
30,301.3415506333945,300000,BipedalWalker-v3,SYS_QRDW,150000,150000
31,-95.04603422846523,310000,BipedalWalker-v3,SYS_QRDW,155000,155000
32,312.2623580988793,320000,BipedalWalker-v3,SYS_QRDW,160000,160000
