index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,-6.878459176090283,0,Walker2d-v3,SAC_FORK,0
1,114.5007736907691,5000,Walker2d-v3,SAC_FORK,66
2,902.3835649083234,10000,Walker2d-v3,SAC_FORK,147
3,0.500580583548919,15000,Walker2d-v3,SAC_FORK,219
4,224.3185967319269,20000,Walker2d-v3,SAC_FORK,294
5,192.3916212033035,25000,Walker2d-v3,SAC_FORK,373
6,194.455981547269,30000,Walker2d-v3,SAC_FORK,447
7,264.0250625350882,35000,Walker2d-v3,SAC_FORK,523
8,237.18268657721174,40000,Walker2d-v3,SAC_FORK,600
9,264.25858051435233,45000,Walker2d-v3,SAC_FORK,679
10,371.26764903640344,50000,Walker2d-v3,SAC_FORK,763
11,24.520361476010684,55000,Walker2d-v3,SAC_FORK,844
12,390.33009913584635,60000,Walker2d-v3,SAC_FORK,937
13,562.846777709831,65000,Walker2d-v3,SAC_FORK,1038
14,217.25563004342038,70000,Walker2d-v3,SAC_FORK,1144
15,692.9905560103905,75000,Walker2d-v3,SAC_FORK,1256
16,304.87332049202854,80000,Walker2d-v3,SAC_FORK,1362
17,513.4633207999725,85000,Walker2d-v3,SAC_FORK,1468
18,525.9164587658095,90000,Walker2d-v3,SAC_FORK,1572
19,400.97991935735297,95000,Walker2d-v3,SAC_FORK,1678
20,441.3600242945954,100000,Walker2d-v3,SAC_FORK,1785
21,792.7643270197553,105000,Walker2d-v3,SAC_FORK,1897
22,643.3785899148351,110000,Walker2d-v3,SAC_FORK,2008
23,527.0916796143699,115000,Walker2d-v3,SAC_FORK,2119
24,319.4548515690408,120000,Walker2d-v3,SAC_FORK,2225
25,396.2526739291452,125000,Walker2d-v3,SAC_FORK,2331
26,244.6711225871474,130000,Walker2d-v3,SAC_FORK,2436
27,409.1315731093466,135000,Walker2d-v3,SAC_FORK,2543
28,278.912836598947,140000,Walker2d-v3,SAC_FORK,2649
29,375.02232343007483,145000,Walker2d-v3,SAC_FORK,2756
