index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,13.145147761908941,0,Hopper-v3,SAC_FORK,1
1,186.2748410964018,5000,Hopper-v3,SAC_FORK,58
2,232.10550828660408,10000,Hopper-v3,SAC_FORK,131
3,13.901715689069116,15000,Hopper-v3,SAC_FORK,201
4,373.21308988527056,20000,Hopper-v3,SAC_FORK,265
5,315.48165114351707,25000,Hopper-v3,SAC_FORK,329
6,229.0956969053124,30000,Hopper-v3,SAC_FORK,392
7,269.8307025912668,35000,Hopper-v3,SAC_FORK,458
8,36.98761668627074,40000,Hopper-v3,SAC_FORK,525
9,617.687244065741,45000,Hopper-v3,SAC_FORK,598
10,271.3983972869574,50000,Hopper-v3,SAC_FORK,672
11,240.7751287053229,55000,Hopper-v3,SAC_FORK,748
12,701.7296369428418,60000,Hopper-v3,SAC_FORK,830
13,322.67845786734244,65000,Hopper-v3,SAC_FORK,910
14,276.3814025528949,70000,Hopper-v3,SAC_FORK,991
15,317.2790319313493,75000,Hopper-v3,SAC_FORK,1073
16,425.85154294401974,80000,Hopper-v3,SAC_FORK,1157
17,945.6992007850474,85000,Hopper-v3,SAC_FORK,1241
18,929.77847981312,90000,Hopper-v3,SAC_FORK,1326
19,697.315471854882,95000,Hopper-v3,SAC_FORK,1410
20,882.4002335944966,100000,Hopper-v3,SAC_FORK,1493
21,880.4070557482046,105000,Hopper-v3,SAC_FORK,1578
22,1201.1804651535592,110000,Hopper-v3,SAC_FORK,1663
23,478.2978335604727,115000,Hopper-v3,SAC_FORK,1747
24,642.3649178798795,120000,Hopper-v3,SAC_FORK,1832
25,1212.7852392385485,125000,Hopper-v3,SAC_FORK,1920
26,764.1773389969323,130000,Hopper-v3,SAC_FORK,2007
27,643.8358698890445,135000,Hopper-v3,SAC_FORK,2095
28,830.9742768015043,140000,Hopper-v3,SAC_FORK,2183
29,780.6717997596711,145000,Hopper-v3,SAC_FORK,2273
30,884.7666340754625,150000,Hopper-v3,SAC_FORK,2364
31,309.4119610377162,155000,Hopper-v3,SAC_FORK,2454
32,687.7522015517013,160000,Hopper-v3,SAC_FORK,2543
33,1449.704577586068,165000,Hopper-v3,SAC_FORK,2636
34,2949.2256166355605,170000,Hopper-v3,SAC_FORK,2734
35,2969.9232146205695,175000,Hopper-v3,SAC_FORK,2831
36,1901.570513503486,180000,Hopper-v3,SAC_FORK,2926
37,2544.1832771201703,185000,Hopper-v3,SAC_FORK,3024
38,3084.625423391865,190000,Hopper-v3,SAC_FORK,3122
39,985.0246386173845,195000,Hopper-v3,SAC_FORK,3216
40,2590.7927959492054,200000,Hopper-v3,SAC_FORK,3314
41,2001.8613289835612,205000,Hopper-v3,SAC_FORK,3411
42,1907.5362967031917,210000,Hopper-v3,SAC_FORK,3509
43,1345.6280591033585,215000,Hopper-v3,SAC_FORK,3606
44,2131.440054543328,220000,Hopper-v3,SAC_FORK,3703
45,1246.147472180477,225000,Hopper-v3,SAC_FORK,3799
46,1624.4065782260545,230000,Hopper-v3,SAC_FORK,3897
47,1646.5366610795804,235000,Hopper-v3,SAC_FORK,3995
48,2598.7456116482495,240000,Hopper-v3,SAC_FORK,4094
49,3027.505336993287,245000,Hopper-v3,SAC_FORK,4196
50,3028.7168492027313,250000,Hopper-v3,SAC_FORK,4298
51,1967.292623543483,255000,Hopper-v3,SAC_FORK,4396
52,2896.5450952002634,260000,Hopper-v3,SAC_FORK,4498
53,3085.904487448321,265000,Hopper-v3,SAC_FORK,4600
54,3065.548777047282,270000,Hopper-v3,SAC_FORK,4703
55,2892.509631735838,275000,Hopper-v3,SAC_FORK,4805
56,3026.5453451192925,280000,Hopper-v3,SAC_FORK,4907
57,2642.8954698863586,285000,Hopper-v3,SAC_FORK,5007
58,3174.537436082412,290000,Hopper-v3,SAC_FORK,5110
59,3027.6917690702358,295000,Hopper-v3,SAC_FORK,5213
60,2672.8335712644343,300000,Hopper-v3,SAC_FORK,5313
61,3299.1850804762826,305000,Hopper-v3,SAC_FORK,5416
62,3167.940668651382,310000,Hopper-v3,SAC_FORK,5519
63,3355.325782481968,315000,Hopper-v3,SAC_FORK,5623
64,3300.6980964965405,320000,Hopper-v3,SAC_FORK,5726
65,3352.9335050295495,325000,Hopper-v3,SAC_FORK,5829
66,3395.89161817841,330000,Hopper-v3,SAC_FORK,5933
67,3245.7976960852966,335000,Hopper-v3,SAC_FORK,6036
68,3359.3266687910227,340000,Hopper-v3,SAC_FORK,6139
69,2095.2272245355857,345000,Hopper-v3,SAC_FORK,6239
70,940.6349631241106,350000,Hopper-v3,SAC_FORK,6337
71,779.6261404703813,355000,Hopper-v3,SAC_FORK,6435
72,855.6170101937466,360000,Hopper-v3,SAC_FORK,6531
73,2848.152400080494,365000,Hopper-v3,SAC_FORK,6634
74,3481.478901070118,370000,Hopper-v3,SAC_FORK,6737
75,3450.4246973198947,375000,Hopper-v3,SAC_FORK,6841
76,3526.1736906943543,380000,Hopper-v3,SAC_FORK,6945
