index,Average Return,Timesteps,env,algorithm_name,Time_consuming
0,-66.88197940360658,0,BipedalWalker-v3,SAC_FORK,10
1,-111.36898966360859,5000,BipedalWalker-v3,SAC_FORK,100
2,-107.16405806747625,10000,BipedalWalker-v3,SAC_FORK,197
3,-119.02801130942032,15000,BipedalWalker-v3,SAC_FORK,299
4,-93.2260871795587,20000,BipedalWalker-v3,SAC_FORK,416
5,-119.50591613579752,25000,BipedalWalker-v3,SAC_FORK,535
6,-152.0706891374857,30000,BipedalWalker-v3,SAC_FORK,643
7,-85.07238277791906,35000,BipedalWalker-v3,SAC_FORK,763
8,-58.297295367167166,40000,BipedalWalker-v3,SAC_FORK,881
9,-89.55612164920431,45000,BipedalWalker-v3,SAC_FORK,1001
10,-72.65111254976966,50000,BipedalWalker-v3,SAC_FORK,1118
11,-96.34928326991077,55000,BipedalWalker-v3,SAC_FORK,1233
12,-79.60704728742346,60000,BipedalWalker-v3,SAC_FORK,1347
13,-62.912373592144185,65000,BipedalWalker-v3,SAC_FORK,1466
14,-73.50000039005619,70000,BipedalWalker-v3,SAC_FORK,1582
15,-68.2496863853461,75000,BipedalWalker-v3,SAC_FORK,1705
16,-70.43756431058311,80000,BipedalWalker-v3,SAC_FORK,1831
17,-80.65092873991367,85000,BipedalWalker-v3,SAC_FORK,1957
18,-70.43266532172622,90000,BipedalWalker-v3,SAC_FORK,2084
19,-36.016419836080885,95000,BipedalWalker-v3,SAC_FORK,2210
20,-44.78486871247828,100000,BipedalWalker-v3,SAC_FORK,2337
21,-69.35262610526912,105000,BipedalWalker-v3,SAC_FORK,2460
22,-51.796527521663336,110000,BipedalWalker-v3,SAC_FORK,2585
23,-70.48635587262979,115000,BipedalWalker-v3,SAC_FORK,2709
24,-49.17034731152483,120000,BipedalWalker-v3,SAC_FORK,2834
25,-75.89641304235126,125000,BipedalWalker-v3,SAC_FORK,2957
26,-67.22746107504621,130000,BipedalWalker-v3,SAC_FORK,3078
27,1.9967300004565594,135000,BipedalWalker-v3,SAC_FORK,3202
28,-26.806515971351796,140000,BipedalWalker-v3,SAC_FORK,3322
29,-54.801715366552266,145000,BipedalWalker-v3,SAC_FORK,3447
30,-46.57498680023962,150000,BipedalWalker-v3,SAC_FORK,3571
31,-9.699465330351254,155000,BipedalWalker-v3,SAC_FORK,3696
32,6.845120496608066,160000,BipedalWalker-v3,SAC_FORK,3819
33,-25.875705873624707,165000,BipedalWalker-v3,SAC_FORK,3944
34,-23.095345980957063,170000,BipedalWalker-v3,SAC_FORK,4062
35,28.697922257038535,175000,BipedalWalker-v3,SAC_FORK,4188
36,39.549070605514146,180000,BipedalWalker-v3,SAC_FORK,4313
37,85.31840536876354,185000,BipedalWalker-v3,SAC_FORK,4436
38,80.69620440262221,190000,BipedalWalker-v3,SAC_FORK,4557
39,186.99026060069394,195000,BipedalWalker-v3,SAC_FORK,4678
40,251.30306869930988,200000,BipedalWalker-v3,SAC_FORK,4800
41,265.8698311310793,205000,BipedalWalker-v3,SAC_FORK,4920
42,266.5728462586515,210000,BipedalWalker-v3,SAC_FORK,5040
43,264.77488282351067,215000,BipedalWalker-v3,SAC_FORK,5159
44,268.4741068369019,220000,BipedalWalker-v3,SAC_FORK,5278
45,244.77926577295875,225000,BipedalWalker-v3,SAC_FORK,5396
46,273.65223779141536,230000,BipedalWalker-v3,SAC_FORK,5514
47,275.42325524849446,235000,BipedalWalker-v3,SAC_FORK,5631
48,288.0263545075305,240000,BipedalWalker-v3,SAC_FORK,5749
49,270.75042538995956,245000,BipedalWalker-v3,SAC_FORK,5868
50,275.93094986557617,250000,BipedalWalker-v3,SAC_FORK,5985
51,233.95912293912974,255000,BipedalWalker-v3,SAC_FORK,6102
52,143.25630002180606,260000,BipedalWalker-v3,SAC_FORK,6215
53,291.0190374348675,265000,BipedalWalker-v3,SAC_FORK,6329
54,283.7973764347533,270000,BipedalWalker-v3,SAC_FORK,6445
55,290.13112684439824,275000,BipedalWalker-v3,SAC_FORK,6559
56,293.42313796125643,280000,BipedalWalker-v3,SAC_FORK,6673
57,228.83078468430168,285000,BipedalWalker-v3,SAC_FORK,6785
58,185.23816144723065,290000,BipedalWalker-v3,SAC_FORK,6897
59,215.64540189911492,295000,BipedalWalker-v3,SAC_FORK,7010
60,268.5896354891614,300000,BipedalWalker-v3,SAC_FORK,7123
61,296.9382239045616,305000,BipedalWalker-v3,SAC_FORK,7236
62,293.12832365358827,310000,BipedalWalker-v3,SAC_FORK,7350
63,290.5866335322409,315000,BipedalWalker-v3,SAC_FORK,7467
64,296.4935928677241,320000,BipedalWalker-v3,SAC_FORK,7580
65,293.15892548974296,325000,BipedalWalker-v3,SAC_FORK,7692
66,297.82142715355445,330000,BipedalWalker-v3,SAC_FORK,7804
67,295.4386416452188,335000,BipedalWalker-v3,SAC_FORK,7918
68,300.03568233802594,340000,BipedalWalker-v3,SAC_FORK,8031
69,298.8121873180404,345000,BipedalWalker-v3,SAC_FORK,8143
70,272.4856997900728,350000,BipedalWalker-v3,SAC_FORK,8255
71,299.9027825280185,355000,BipedalWalker-v3,SAC_FORK,8368
72,299.48674521040937,360000,BipedalWalker-v3,SAC_FORK,8481
73,305.5714215030781,365000,BipedalWalker-v3,SAC_FORK,8593
74,300.71380839286826,370000,BipedalWalker-v3,SAC_FORK,8705
75,304.595459901297,375000,BipedalWalker-v3,SAC_FORK,8816
76,302.1080701436946,380000,BipedalWalker-v3,SAC_FORK,8927
77,301.7080789158289,385000,BipedalWalker-v3,SAC_FORK,9038
78,306.10662294587814,390000,BipedalWalker-v3,SAC_FORK,9150
79,310.1588511985372,395000,BipedalWalker-v3,SAC_FORK,9261
80,305.8334832717919,400000,BipedalWalker-v3,SAC_FORK,9374
81,306.34073762953653,405000,BipedalWalker-v3,SAC_FORK,9485
82,308.2827894867424,410000,BipedalWalker-v3,SAC_FORK,9596
83,307.20587688828414,415000,BipedalWalker-v3,SAC_FORK,9708
84,300.87321862180096,420000,BipedalWalker-v3,SAC_FORK,9821
85,305.9256486607976,425000,BipedalWalker-v3,SAC_FORK,9932
86,307.51660311108395,430000,BipedalWalker-v3,SAC_FORK,10044
87,308.52899353306077,435000,BipedalWalker-v3,SAC_FORK,10155
88,305.8846819934913,440000,BipedalWalker-v3,SAC_FORK,10266
89,303.406049118337,445000,BipedalWalker-v3,SAC_FORK,10378
90,307.4380129760376,450000,BipedalWalker-v3,SAC_FORK,10488
91,308.20076517683344,455000,BipedalWalker-v3,SAC_FORK,10599
92,308.27826528317144,460000,BipedalWalker-v3,SAC_FORK,10710
93,305.9638384159167,465000,BipedalWalker-v3,SAC_FORK,10821
94,309.4368305741336,470000,BipedalWalker-v3,SAC_FORK,10932
95,306.65929025310936,475000,BipedalWalker-v3,SAC_FORK,11042
96,307.4340131413393,480000,BipedalWalker-v3,SAC_FORK,11154
97,309.5633532140438,485000,BipedalWalker-v3,SAC_FORK,11265
98,305.8012490672617,490000,BipedalWalker-v3,SAC_FORK,11377
99,311.2788234097134,495000,BipedalWalker-v3,SAC_FORK,11488
100,310.9301081848301,500000,BipedalWalker-v3,SAC_FORK,11603
101,308.75833821557114,505000,BipedalWalker-v3,SAC_FORK,11717
102,308.4745148056671,510000,BipedalWalker-v3,SAC_FORK,11832
103,310.01411978716453,515000,BipedalWalker-v3,SAC_FORK,11946
104,307.94101983957006,520000,BipedalWalker-v3,SAC_FORK,12061
105,262.0329608181523,525000,BipedalWalker-v3,SAC_FORK,12176
106,308.2690428976455,530000,BipedalWalker-v3,SAC_FORK,12290
107,312.63004145669584,535000,BipedalWalker-v3,SAC_FORK,12406
108,310.298143071414,540000,BipedalWalker-v3,SAC_FORK,12519
109,314.1219823129976,545000,BipedalWalker-v3,SAC_FORK,12634
110,311.16787652287223,550000,BipedalWalker-v3,SAC_FORK,12747
111,315.6217218416688,555000,BipedalWalker-v3,SAC_FORK,12859
112,314.2779984559876,560000,BipedalWalker-v3,SAC_FORK,12970
113,254.1567064417517,565000,BipedalWalker-v3,SAC_FORK,13081
114,312.9136041559104,570000,BipedalWalker-v3,SAC_FORK,13193
115,309.05907222748374,575000,BipedalWalker-v3,SAC_FORK,13305
116,313.091833695891,580000,BipedalWalker-v3,SAC_FORK,13423
117,318.127904430918,585000,BipedalWalker-v3,SAC_FORK,13539
118,313.66408037766615,590000,BipedalWalker-v3,SAC_FORK,13655
119,314.4890975211727,595000,BipedalWalker-v3,SAC_FORK,13771
120,313.2763348312334,600000,BipedalWalker-v3,SAC_FORK,13888
121,318.1795835616932,605000,BipedalWalker-v3,SAC_FORK,14005
122,317.4654868060383,610000,BipedalWalker-v3,SAC_FORK,14122
123,317.56829507852956,615000,BipedalWalker-v3,SAC_FORK,14240
124,315.4131571389804,620000,BipedalWalker-v3,SAC_FORK,14360
125,310.3831369987972,625000,BipedalWalker-v3,SAC_FORK,14480
126,316.15856476389195,630000,BipedalWalker-v3,SAC_FORK,14598
127,316.36257815157035,635000,BipedalWalker-v3,SAC_FORK,14713
128,316.72846157837256,640000,BipedalWalker-v3,SAC_FORK,14828
129,313.37078434185963,645000,BipedalWalker-v3,SAC_FORK,14944
130,316.50536817685713,650000,BipedalWalker-v3,SAC_FORK,15060
131,316.4614419336454,655000,BipedalWalker-v3,SAC_FORK,15176
132,317.6288289667955,660000,BipedalWalker-v3,SAC_FORK,15291
133,282.36458978251596,665000,BipedalWalker-v3,SAC_FORK,15405
134,320.25851415073475,670000,BipedalWalker-v3,SAC_FORK,15519
135,313.37235474629523,675000,BipedalWalker-v3,SAC_FORK,15633
136,313.4366797431443,680000,BipedalWalker-v3,SAC_FORK,15748
137,318.3992948076805,685000,BipedalWalker-v3,SAC_FORK,15864
138,318.29768092697793,690000,BipedalWalker-v3,SAC_FORK,15980
139,286.39094058215596,695000,BipedalWalker-v3,SAC_FORK,16095
140,320.73656363348107,700000,BipedalWalker-v3,SAC_FORK,16210
141,317.3583875205604,705000,BipedalWalker-v3,SAC_FORK,16324
142,314.8887439658066,710000,BipedalWalker-v3,SAC_FORK,16441
143,289.359794850054,715000,BipedalWalker-v3,SAC_FORK,16555
144,317.5203835181775,720000,BipedalWalker-v3,SAC_FORK,16669
145,317.45165289800104,725000,BipedalWalker-v3,SAC_FORK,16784
146,317.53443864901664,730000,BipedalWalker-v3,SAC_FORK,16897
147,316.5730750530963,735000,BipedalWalker-v3,SAC_FORK,17012
148,317.09724300167045,740000,BipedalWalker-v3,SAC_FORK,17128
149,318.83691486657983,745000,BipedalWalker-v3,SAC_FORK,17241
150,318.5053514846952,750000,BipedalWalker-v3,SAC_FORK,17355
151,318.01112868847486,755000,BipedalWalker-v3,SAC_FORK,17464
152,318.43248267728,760000,BipedalWalker-v3,SAC_FORK,17573
153,296.2188556367537,765000,BipedalWalker-v3,SAC_FORK,17684
154,316.8860992270713,770000,BipedalWalker-v3,SAC_FORK,17796
155,318.7796112493939,775000,BipedalWalker-v3,SAC_FORK,17904
156,319.3431785647525,780000,BipedalWalker-v3,SAC_FORK,18016
157,303.6802291625389,785000,BipedalWalker-v3,SAC_FORK,18128
158,283.156062093666,790000,BipedalWalker-v3,SAC_FORK,18237
159,319.9267951262399,795000,BipedalWalker-v3,SAC_FORK,18347
160,320.5775640700566,800000,BipedalWalker-v3,SAC_FORK,18457
161,319.2110003370434,805000,BipedalWalker-v3,SAC_FORK,18567
162,319.05809146943795,810000,BipedalWalker-v3,SAC_FORK,18677
163,320.5559598898575,815000,BipedalWalker-v3,SAC_FORK,18787
164,316.0864370279743,820000,BipedalWalker-v3,SAC_FORK,18897
165,318.0731879174433,825000,BipedalWalker-v3,SAC_FORK,19008
166,315.9415367579681,830000,BipedalWalker-v3,SAC_FORK,19116
167,305.42016991677616,835000,BipedalWalker-v3,SAC_FORK,19225
168,317.83260767545283,840000,BipedalWalker-v3,SAC_FORK,19335
169,316.6306574281726,845000,BipedalWalker-v3,SAC_FORK,19444
170,313.66622698124695,850000,BipedalWalker-v3,SAC_FORK,19553
171,316.34158470930663,855000,BipedalWalker-v3,SAC_FORK,19663
172,321.0042362208867,860000,BipedalWalker-v3,SAC_FORK,19772
173,318.0682861151541,865000,BipedalWalker-v3,SAC_FORK,19880
174,317.59133967764103,870000,BipedalWalker-v3,SAC_FORK,19990
175,319.2969220997084,875000,BipedalWalker-v3,SAC_FORK,20097
176,317.91475352301416,880000,BipedalWalker-v3,SAC_FORK,20205
177,319.57812012442093,885000,BipedalWalker-v3,SAC_FORK,20314
178,317.6789916228254,890000,BipedalWalker-v3,SAC_FORK,20421
179,269.0999729329705,895000,BipedalWalker-v3,SAC_FORK,20530
180,319.54701532323276,900000,BipedalWalker-v3,SAC_FORK,20638
181,317.72595803737784,905000,BipedalWalker-v3,SAC_FORK,20746
182,320.1963504402653,910000,BipedalWalker-v3,SAC_FORK,20854
183,315.7191926510361,915000,BipedalWalker-v3,SAC_FORK,20963
184,319.6405881884432,920000,BipedalWalker-v3,SAC_FORK,21072
185,317.9095365662617,925000,BipedalWalker-v3,SAC_FORK,21179
186,315.4500767369338,930000,BipedalWalker-v3,SAC_FORK,21288
187,318.4387064601951,935000,BipedalWalker-v3,SAC_FORK,21397
188,317.22151442475194,940000,BipedalWalker-v3,SAC_FORK,21505
189,318.9264558536394,945000,BipedalWalker-v3,SAC_FORK,21615
190,319.9270052520084,950000,BipedalWalker-v3,SAC_FORK,21724
191,318.23230551559044,955000,BipedalWalker-v3,SAC_FORK,21832
192,321.1770033693391,960000,BipedalWalker-v3,SAC_FORK,21941
193,316.5067880974573,965000,BipedalWalker-v3,SAC_FORK,22051
194,312.07873871343156,970000,BipedalWalker-v3,SAC_FORK,22154
195,320.3988029501278,975000,BipedalWalker-v3,SAC_FORK,22254
196,323.8998009859464,980000,BipedalWalker-v3,SAC_FORK,22355
197,316.72649716486006,985000,BipedalWalker-v3,SAC_FORK,22454
